영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
좀비아포칼립스:파이널,2016-01-21,5000,5000,1,1,1,1,캐나다,주식회사 루믹스미디어,청소년관람불가,전쟁,루카 보니,"앤드류 하우드 밀스,단 반 후센,아론 스티엘스트라"
워리어 스타,2015-05-21,200000,200000,40,40,1,1,이탈리아,주식회사 루믹스미디어,15세이상관람가,액션,"루카 보니,마르코 리스토리",에드리언 보쳇
가벨라 극장의 움직이는 포스터,,11398,11398,51,51,1,2,크로아티아,,,크로아티아,루카 부젝,
쇼 미 러브,,316000,316000,64,64,1,3,스웨덴,,,코미디,루카스 무디슨,
우아한 나체들,,390600,390600,62,62,2,7,한국,,[국내] 청소년 관람불가,아르헨티나,루카스 발렌타 리너,"파블로 세이조,마틴 샨리,안드레아 스트레니츠"
납치,,84000,84000,11,11,1,1,프랑스,,,,루카스 벨보,
약한 자들의 음모,,206000,206000,26,26,1,1,벨기에,,,스릴러,루카스 벨보,"나타샤 레니에,에릭 카라바카,루카스 벨보"
꼬마비행기 피티와 친구들:사막구출 대작전,2018-11-22,95151000,95151000,13710,13710,212,1006,중국,와이드 릴리즈(주),[국내] 전체 관람가,애니메이션,루카스 퀴아오,
펭이와 친구들의 남극대모험,2018-02-28,168968800,168968800,22695,22695,233,1541,중국,와이드 릴리즈(주),[국내] 전체 관람가,애니메이션,루카스 퀴아오,"김소희,황창영,윤아영"
유어 무브,2017-12-14,5000,5000,1,1,1,1,미국,모비딕엔터테인먼트(주),15세이상관람가,액션,루크 고스,"루크 고스,로버트 다비"
러브 앤 프렌즈,2011-06-16,795721500,795721500,110795,110795,207,6863,미국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,루크 그린필드,"케이트 허드슨,지니퍼 굿윈"
워하우스: 죽음의 표식,2016-07-08,270000,270000,54,54,1,1,영국,(주)나우콘텐츠,15세이상관람가,스릴러,루크 마세이,"조셉 모건,맷 라이언"
토스카,2014-03-15,2149000,28914500,166,1505,1,11,미국,,[국내] 전체 관람가,공연실황,루크 본디,"요나스 카우프만,카리타 마틸라,유하 우시탈로"
부!,2019-08-14,2000,2000,1,1,1,1,미국,주식회사 루믹스미디어,청소년관람불가,공포(호러),루크 제이든,질 마리 존스
늪,,201000,201000,41,41,1,3,아르헨티나,,,코미디,루크레시아 마르텔,"메르세데스 모란,그레이시엘라 보게스,마틴 아드제미안"
머리 없는 여인,,203000,203000,48,48,1,3,아르헨티나,,,,루크레시아 마르텔,
자마,,450000,450000,91,91,1,6,아르헨티나,M&M 인터내셔널,15세이상관람가,드라마,루크레시아 마르텔,"다니엘 지멘네즈 카초,메디우스 나치터가엘"
홀리 걸,,473000,473000,99,99,1,3,아르헨티나,,,드라마,루크레시아 마르텔,"메르세데스 모란,카를로스 벨로소,알레한드로 우르다필레타"
브로큰,2013-07-18,18016000,19381000,2637,2810,16,250,영국,판씨네마(주),청소년관람불가,드라마,루퍼스 노리스,"킬리언 머피,팀 로스,엘로이스 로렌스"
주디,2020-03-25,760720060,760720060,92466,92466,479,17214,영국,TCO(주)더콘텐츠온,12세이상관람가,드라마,루퍼트 굴드,르네 젤위거
하이크,2012-11-15,500000,500000,100,100,1,1,미국,(주)스넵쏘울,청소년관람불가,공포(호러),루퍼트 브라이언,"바바라 네델자코바,타머 하산"
스노우 화이트 앤 더 헌츠맨,2012-05-30,351282704,351282704,636631,636631,447,20647,미국,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,액션,루퍼트 샌더스,"샤를리즈 테론,크리스틴 스튜어트,크리스 헴스워스"
공각기동대 : 고스트 인 더 쉘,2017-03-29,1991003588,1991003588,764072,764072,807,36261,미국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,SF,루퍼트 샌더스,"스칼렛 요한슨,마이클 피트,마이클 윈코트,요한 필리프 아스베크,기타노 다케시"
캡티브 스테이트,2019-11-14,9214920,9214920,1131,1131,50,359,미국,CGV아트하우스,12세이상관람가,SF,루퍼트 와이어트,"베라 파미가,존 굿맨"
혹성탈출: 진화의 시작,2011-08-17,0,-845079480,0,2773794,23,35,미국,이십세기폭스코리아(주),12세이상관람가,액션,루퍼트 와이어트,"브라이언 콕스,제임스 프랭코,프리다 핀토"
오페라의 유령,,372000,372000,57,57,1,3,미국,,[국내] 15세 관람가,드라마,"루퍼트 줄리앙,론 채니","론 채니,메리 필빈,노먼 케리"
스티브,,220614,220614,332,332,1,2,영국,,,드라마,루퍼트 프렌드,"콜린 퍼스,키이라 나이틀리,톰 마이슨"
드라큘라 레전드,2016-05-19,5000,5000,1,1,1,1,아랍에미리트연합국정부,(주)케이알씨지,15세이상관람가,공포(호러),루페시 폴,"미치 포웰,패트리시아 두아르테"
마천루,,72000,72000,20,20,1,2,덴마크,,,,룬 쉐에트,
러브인베를린,2015-12-17,5000,5000,1,1,1,1,미국,(주)블루브릭,12세이상관람가,코미디,룰루 왕,"잭 휴스턴,브릿 말링,톰 쉴링,램버트 윌슨"
페어웰,2021-02-04,5734000,5734000,747,747,3,12,미국,오드,전체관람가,가족,룰루 왕,"아콰피나,자오 슈젠"
킬링 타임,,146500,146500,49,49,1,5,프랑스,,,다큐멘터리,뤼디 위쇼 클로델,
이노센스,,181500,181500,23,23,1,1,벨기에,,,드라마,뤼실 하지할릴러비치,
로나의 침묵,2009-06-04,0,30127000,0,4431,1,1,벨기에,실버스푼,15세이상관람가,드라마,"뤽 다르덴,장 피에르 다르덴","아르타 도브로시,파브리지오 롱기온,제레미 레니에"
언노운 걸,2017-05-03,1927000,204336900,246,25480,4,22,벨기에,오드,12세이상관람가,드라마,"뤽 다르덴,장 피에르 다르덴","아델 에넬,올리비에 구르메"
음악으로 통한다 2011-재즈싱어공연+앙드레 마티유,,3438000,3438000,275,275,1,1,캐나다,,,,뤽 디온느,
앙드레 마티유,2011-01-13,31490000,33333000,4102,4352,18,400,캐나다,,[국내] 12세 관람가,드라마,뤽 디온느,"마크 비랜드,로데어 블루토,브누아 브리에르"
체르노빌 - 다시 쓰는 자연사,,199000,199000,43,43,1,2,프랑스,,,다큐멘터리,뤽 리올롱,
마지막 전투,2000-10-07,40000,40000,10,10,1,1,프랑스,필름뱅크,15세 관람가 ,SF,뤽 베송,"피에르 졸리베,장 부이스,프리츠 웨퍼"
아틀란티스 : 바다의 오페라,2014-07-30,40000,40000,10,10,1,1,프랑스,스크린조이,[국내] 전체 관람가,다큐멘터리,뤽 베송,
제5원소,1997-07-17,245000,245000,28,28,1,1,프랑스,(주)팝엔터테인먼트,15세 관람가 ,액션,뤽 베송,"브루스 윌리스,밀라 요보비치,게리 올드만"
그랑 부르,1993-05-15,810000,849000,270,275,1,9,프랑스,,,,뤽 베송,
제 5원소 리마스터링 감독판,2013-11-20,2060000,2060000,677,677,4,27,프랑스,(주)팝엔터테인먼트,15세이상관람가,SF,뤽 베송,"브루스 윌리스,밀라 요보비치,게리 올드만"
위험한 패밀리 패밀리 에디션,,1545000,1545000,1920,1920,5,15,미국,(주)프레인글로벌,15세이상관람가,코미디,뤽 베송,"로버트 드 니로,미셀 파이퍼"
블랑섹의 기이한모험,2013-02-07,12000,4364000,2,2023,1,2,영국,(주)소나무픽쳐스,12세이상관람가,판타지,뤽 베송,"루이스 보르고인,니콜라스 지로드,마티유 아말릭,질 를르슈,장-폴 루브"
니키타,1990-06-30,348000,11414000,174,5581,1,3,프랑스,"사무엘 골드윈 컴퍼니,(주)팝파트너스","고등학생이상관람가,15세이상관람가",액션,뤽 베송,"안느 파릴로,장-위그 앙글라드,체키 카료"
레옹 디 오리지널,2020-06-11,76130900,76130900,12403,12403,130,1360,프랑스,(주)제이앤씨미디어그룹,청소년관람불가,액션,뤽 베송,"장 르노,나탈리 포트만,게리 올드만"
더 레이디,2012-09-06,107000,120307000,16,16089,1,2,프랑스,(주)씨제이이엔엠,15세이상관람가,드라마,뤽 베송,"양자경,데이빗 듈리스"
위험한 패밀리,2014-01-22,98410500,98410500,17539,17539,130,1551,미국,(주)프레인글로벌,청소년관람불가,코미디,뤽 베송,"로버트 드 니로,미셀 파이퍼,토미 리 존스,다이아나 애그론"
그랑블루 리마스터링 감독판,2013-07-25,1085500,170917479,178,22379,1,6,프랑스,(주)팝파트너스,15세이상관람가,멜로/로맨스,뤽 베송,"장 르노,장 마크 바,로잔나 아퀘트"
아더와 미니모이 2 : 셀레니아 공주 구출 작전,2010-07-08,0,288260000,0,44245,1,1,프랑스,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,판타지,뤽 베송,"프레디 하이모어,미아 패로우,셀레나 고메즈,스테이시 퍼거슨"
레옹,1995-02-18,220000,348207500,57,45923,1,5,프랑스,"(주)제이앤씨미디어그룹,(주)팝파트너스","연소자관람불가,청소년관람불가",액션,뤽 베송,"장 르노,게리 올드만,나탈리 포트만"
아더와 미니모이 3: 두 세계의 전쟁,2015-11-05,434914800,434914800,61550,61550,267,2071,프랑스,(주)라이크콘텐츠,전체관람가,애니메이션,뤽 베송,"프레디 하이모어,미아 패로우,페니 밸포어"
안나,2019-08-28,958388240,958388240,116029,116029,431,7492,프랑스,판씨네마(주),15세이상관람가,액션,뤽 베송,"사샤 루스,킬리언 머피,루크 에반스,헬렌 미렌"
발레리안: 천 개 행성의 도시,2017-08-30,8268530,-238942358,936,512867,64,372,프랑스,판씨네마(주),12세이상관람가,액션,뤽 베송,"데인 드한,카라 델러비인,리한나,클라이브 오웬"
루시,2014-09-03,-711793145,-711793145,1974893,1974893,641,44585,미국,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,액션,뤽 베송,"스칼렛 요한슨,모건 프리먼,최민식,신유람"
펭귄-위대한 모험 2,2018-03-01,22038300,22038300,2813,2813,70,349,프랑스,윤스,전체관람가,다큐멘터리,뤽 자케,장현성
진실 - 관타나모에서의 4일,,235000,235000,76,76,1,2,호주,,,,"뤽 코떼,파트리시오 엔리케스",
나를 찔러 봐,,324000,340000,54,58,1,1,중국,,,,류건,
엄마...,,0,85000,0,17,1,1,한국,,[국내] 전체 관람가,다큐멘터리,류미례,
아이들,,42000,426000,7,71,1,1,한국,,,다큐멘터리,류미례,"하은,한별,은별"
친구 - 나는 행복하다2,,415000,415000,83,83,1,1,한국,,,다큐멘터리,류미례,
피도 눈물도 없이,2002-02-28,32000,134000,6,23,1,1,한국,(주)시네마서비스,18세관람가,드라마,류승완,"전도연,이혜영,정재영,류승범,허명행,임지우,신수현,김훈,김희송,김유철,박정,류승현,김병호,봉준호,이무영,김경수,이상각,김태훈,이지호,박병문,오승욱,권승구,오혜성,김찬호,오규택,이진구,양홍삼,양길영,이재선,백일섭,천성훈,안길강,김수현,김종언,이봉규"
군함도 감독판,,1050000,1050000,210,210,1,1,한국,(주)씨제이이엔엠,15세이상관람가,액션,류승완,"황정민,소지섭,송중기,이정현,김수안,지웅배"
죽거나 혹은 나쁘거나,2000-07-15,11797700,12525000,1349,1472,21,217,한국,(주)라이크콘텐츠,"18세관람가,청소년관람불가",드라마,류승완,"류승완,류승범,박성빈,배중식,김수현,정재영,임원희,안길강,기주봉,천성훈,박성일"
아라한 장풍대작전,2004-04-30,127000,913096704,19,810430,1,2,한국,(주)시네마서비스,12세관람가,액션,류승완,"류승범,윤소이,안성기,김수현,김지영,허명행,김효선,심재원,도영훈,이무룡,윤도현,장혁진,정두홍,권승구,이춘영,임하룡,유순철,이대연,안길강,윤주상,권범택"
짝패,2006-05-25,44000,-2004558292,7,1021638,1,1,한국,CJ ENM,18세관람가,액션,류승완,"김효선,정두홍,류승완,이범수,김꽃비,김동영,김수현,박지환,정희정,조규철,김원중,신성일,김미라,박주천,최태영,주형진,지중현,김덕현,박대희,구자훈,권귀덕,박상재,정은미,최영남,권승구,이종연,이진선,김정환,이인우,이혜림,이재욱,정우,김병옥,조덕현,정석용,안길강,김시후,이주실,김기천,박영서"
부당거래,2010-10-28,14648600,-463603380,2832,2725860,47,612,한국,CJ ENM,청소년관람불가,범죄,류승완,"황정민,김승훈,류승범,유해진,천호진,마동석,김원범,최정현,황병국,조준현,조철현,박형준,한동욱,한상욱,한성희,류수경,한재덕,강유미,서지영,박광호,박미숙,박민정,박민정,박민정,전봉수,전진영,박세준,임정언,권성현,최우성,온세웅,연영식,오상진,김종민,이춘연,이유빈,백승익,오승현,이채은,이미도,이희준,오정세,안길강,김수현,조영진,정만식,차은재,이화룡,김규남,김기천,곽자형,곽진석,김서원"
군함도,2017-07-26,-1029042384,-1029042384,6592151,6592151,2027,108775,한국,(주)씨제이이엔엠,15세이상관람가,액션,류승완,"황정민,김규백,명인호,소지섭,송중기,이정현,김수안,지웅배,손용범,박선,박선주,박영준,박정민,박준서,박준서,박혜민,성정훈,오정현,오형근,전창현,정규호,정부용,지재우,이다영,이동준,이상협,이선민,이세형,이윤2,최호영,이재민,이정민,이정은,이정현,이제훈,허승준,이준희,이지은,이지환,이태영,이하은,이하준,이경영,장성범,백승철,김준한,김고은,박성일,설준수,조경현,여윤호,이준혁,신희철,김동영,이정현,전배수,윤경호,강덕중,김정원,이문석,정병두,김예은,김인우,정만식,정태야,추연규,한윤식,박상호"
베를린,2013-01-30,1248000,818765085,156,7166688,1,1,한국,(주)씨제이이엔엠,15세이상관람가,액션,류승완,"하정우,한석규,류승범,전지현,이경영,최무성,곽도원,김서형,백승익,배정남,곽진석,김서원"
베테랑,2015-08-05,1592000,2091641146,284,13414484,34,67,한국,(주)씨제이이엔엠,15세이상관람가,액션,류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류아벨,정재헌,안길강,마동석,김응수,고규필,서현우,강영묵,한성천,김기천,이문석,이상희,김서원"
신촌좀비만화,2014-05-15,261000,51786700,38,5225,1,9,한국,(주)씨제이이엔엠,청소년관람불가,드라마,"류승완,한지승,김태용","이다윗,박정민,손수현,박기웅,남규리,김수안,박미현,정희태,배제기"
무림신공: 벽력화 무삭제판,2018-05-22,1000,1000,1,1,1,1,중국,,,,류신의,
구문룡,,1000,1000,1,1,1,1,중국,조이앤시네마,[국내] 15세 관람가,액션,류신의,"주효휘,조수,장덕휘"
무림 마스터,,1000,1000,1,1,1,1,중국,,[국내] 15세 관람가,액션,류신의,"조수,서향동"
수호지: 용의 부활,,1000,1000,1,1,1,1,중국,,[국내] 15세 관람가,액션,류신의,주효휘
와관사 대혈투,,1000,1000,1,1,1,1,중국,,[국내] 15세 관람가,액션,류신의,"주효휘,두옥명"
자금성 금의위,,1000,1000,1,1,1,1,중국,조이앤시네마,[국내] 15세 관람가,액션,류신의,"주효휘,곽소항,노성우"
협객,,1000,1000,1,1,1,1,중국,(주) 액티버스엔터테인먼트,[국내] 15세 관람가,액션,류신의,"장박호,바오단"
수호지-무림호걸 이운,2015-10-15,5000,5000,1,1,1,1,중국,주식회사 루믹스미디어,15세이상관람가,액션,류신의,양균승
수호지-천하대영웅 손신,2015-07-23,200000,200000,40,40,1,1,중국,주식회사 루믹스미디어,12세이상관람가,액션,류신의,강택목
수호지-천하제패 선찬,2015-09-17,200000,200000,40,40,1,1,중국,주식회사 루믹스미디어,12세이상관람가,액션,류신의,정욱동
수호지-최강무적 탕륭,2015-08-20,200000,200000,40,40,1,1,중국,주식회사 루믹스미디어,12세이상관람가,액션,류신의,조패
무공비계,2017-02-01,178000,178000,55,55,6,55,중국,(주) 케이알씨지,[국내] 12세 관람가,액션,류신의,"왕회래,나가위,왕승리"
무림신공: 벽력화,2017-06-01,132000,132000,58,58,5,58,중국,(주)케이알씨지,12세이상관람가,액션,류신의,담요문
수호지 천하호걸-고대수,2013-01-15,1038000,1038000,173,173,1,1,중국,(유)조이앤컨텐츠그룹,15세이상관람가,액션,류신의,오진군
수호지-강호의 장청,2014-04-17,1145000,1145000,342,342,5,21,중국,(주)케이알씨지,12세이상관람가,액션,류신의,상위림
