■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2011-01-01~2012-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
3782,전우치,2009-12-23,"68,000",0.00%,"44,092,783,000",14,"6,065,369",1,2,한국,한국,영화사 집,CJ ENM,12세이상관람가,"액션,코미디,판타지",최동훈,"강동원,임수정,김윤석,유해진,염정아,김시권,주진모,김효진,강동균,정혜란,손선영,송진영,김혜지,신수현,박용범,박민규,조운,박지희,안성진,노남석,한연호,김고은,김규연,고준영,박남희,윤대원,이석원,이성두,정영훈,정우철,박연수,오준석,정지인,이우희,이대로,이철희,송영창,이미도,김서현,최진호,조상건,장준녕,최우리,김상호,이용녀,선우선,공정환,박성훈,박수영,권태원,정인기,김기범,최교식,김기천,조운,김현식"
3782,핫 콘,,"3,237",0.00%,"3,237",14,14,1,2,아르헨티나,아르헨티나,,,12세이상관람가,애니메이션,,
3782,화산 같은 스트립티스,,"7,000",0.00%,"7,000",14,14,1,2,프랑스,프랑스,,,,애니메이션,레지네 시로토,
3782,횡단 금지: 앨런 아이버슨의 재판,,"84,000",0.00%,"84,000",14,14,1,2,미국,미국,,,,다큐멘터리,스티브 제임스,
3782,휴일,,"82,000",0.00%,"1,024,000",14,171,1,3,한국,한국,,,청소년관람불가,드라마,김진무,"지용석,김아카시아"
3782,흰색 양복을 입은 남자,,"89,000",0.00%,"89,000",14,14,1,5,영국,영국,,,,코미디,알렉산더 맥켄드릭,
3833,(일본영화제)ndjc-젊은 영화 작가 육성 프로젝트,,"77,000",0.00%,"77,000",13,13,1,2,일본,일본,,,전체관람가,,,
3833,"1,2백만 어린이들",,"2,066",0.00%,"2,066",13,13,1,2,그리스,그리스,,,,애니메이션,에피 파빠,
3833,NeMaf 2011-본선구애전 섹션10_너의 현대 나의 현대,,"65,000",0.00%,"65,000",13,13,1,1,한국,한국,,,,,,
3833,SICAF연대기_장난감을 부탁해,,"65,000",0.00%,"65,000",13,13,1,2,러시아,"러시아,프랑스",,,15세이상관람가,애니메이션,,
3833,"강(江),원래 ？초이스 1 River, the Origin ？ Choice 1",,"78,000",0.00%,"78,000",13,13,1,1,한국,한국,,,전체관람가,,,
3833,개관 100일 기념 인디플러스전 - 단편2,,"86,000",0.00%,"86,000",13,13,1,1,한국,한국,,,,기타,,
3833,권투도장,,"62,500",0.00%,"62,500",13,13,1,2,미국,미국,,,,다큐멘터리,프레데릭 와이즈만,
3833,그림 도시,,"2,066",0.00%,"2,066",13,13,1,2,그리스,그리스,,,,애니메이션,,
3833,그의 이름은도시,,"10,174",0.00%,"10,174",13,13,1,1,한국,한국,,,,다큐멘터리,,
3833,길들,,"2,066",0.00%,"2,066",13,13,1,2,그리스,그리스,,,,애니메이션,,
3833,길버트와 설리반,,"13,200",0.00%,"13,200",13,13,2,3,영국,영국,,,12세이상관람가,애니메이션,,
3833,껍질 연구,,"2,066",0.00%,"2,066",13,13,1,2,미국,미국,,,,애니메이션,,
3833,꿈꾸는 대지,,"32,500",0.00%,"32,500",13,13,1,2,프랑스,"프랑스,중국",,,,다큐멘터리,주 샤오링,
3833,나의 친애하는 적 클라우스 킨스키,,"60,000",0.00%,"60,000",13,13,1,3,영국,"영국,독일,핀란드,미국",,,12세관람가,다큐멘터리,베르너 헤어조크,"베르너 헤어조크,클라우스 킨스키"
3833,난 미친 말처럼 걸을 것이다,,"89,000",0.00%,"89,000",13,13,1,2,스페인,스페인,,,청소년관람불가,,페르난도 아라발,
3833,냉전국가,,"2,066",0.00%,"2,066",13,13,1,2,미국,미국,,,,애니메이션,,
3833,넥스트,,"15,750",0.00%,"15,750",13,13,1,2,영국,영국,,,,애니메이션,배리 퍼브스,
3833,달콤한 잠,,"65,000",0.00%,"65,000",13,13,1,2,캄보디아,"캄보디아,프랑스",,,,다큐멘터리,데이비 추,
3833,둘이 되고픈 뻐꾸기,,"2,066",0.00%,"2,066",13,13,1,2,미국,미국,,,,애니메이션,"앤지 하우치,안젤라 티드볼",
3833,레드나잇,2012-06-28,"88,000",0.00%,"88,000",13,13,1,5,홍콩,"홍콩,프랑스,벨기에",,(주)액티버스엔터테인먼트,청소년관람불가,스릴러,"줄리앙 카본,로랑 코티오드",프레데릭 벨
3833,리골레토,,"13,200",0.00%,"13,200",13,13,2,3,영국,영국,,,12세이상관람가,애니메이션,,
3833,마니,,"77,000",0.00%,"77,000",13,13,1,2,,,,,,,,
3833,마리자,,"2,066",0.00%,"2,066",13,13,1,2,그리스,그리스,,,,애니메이션,콘스탄틴 크리스탈리스,
3833,물의 기이한 순환,,"32,500",0.00%,"32,500",13,13,1,2,멕시코,"멕시코,프랑스",,,,다큐멘터리,,
3833,미로 정원,,"15,750",0.00%,"15,750",13,13,1,2,영국,영국,,,전체관람가,애니메이션,,
3833,벌집의 정령,,"91,000",0.00%,"91,000",13,13,1,2,스페인,스페인,,,12세이상관람가,드라마,빅토르 에리세,"아나 토렌트,이사벨 텔레리아"
3833,사자처럼 일어나라: 월스트리트 점거와 혁명의 씨앗,,"78,000",0.00%,"78,000",13,13,1,2,미국,미국,,,,다큐멘터리,스콧 노블,
3833,살결 사이로,,"65,000",0.00%,"65,000",13,13,1,1,일본,일본,,,청소년관람불가,성인물(에로),제제 다카히사,후지코
3833,상관성,,"2,066",0.00%,"2,066",13,13,1,2,미국,미국,,,,애니메이션,,
3833,상자,,"2,066",0.00%,"2,066",13,13,1,2,미국,미국,,,,애니메이션,R. 브래드 야하우스,
3833,세상의 허구 : 올림픽 게임,,"2,066",0.00%,"2,066",13,13,1,2,미국,미국,,,,애니메이션,,
3833,소녀 A,,"10,163",0.00%,"10,163",13,13,1,1,한국,한국,,어뮤즈,12세이상관람가,드라마,이상수,
3833,소리를 찾아서,,"65,000",0.00%,"452,500",13,162,1,2,미국,미국,,,전체관람가,다큐멘터리,닉 셔먼,
3833,스크린 플레이,,"13,200",0.00%,"13,200",13,13,2,3,영국,영국,,,15세이상관람가,애니메이션,,
3833,슬럿,2012-06-21,"78,000",0.00%,"78,000",13,13,1,2,독일,"독일,이스라엘",,(주)컴퍼니엘,청소년관람불가,드라마,하갈 벤 애셔,"하갈 벤 애셔,이샤이 골란"
3833,아이들은 잠시 외출했을 뿐이다 + 플레이,,"81,000",0.00%,"81,000",13,13,1,2,한국,한국,,,전체관람가,,,
3833,아킬레스,,"13,200",0.00%,"13,200",13,13,2,3,영국,영국,,,청소년관람불가,애니메이션,,
3833,어느 마을,,"2,066",0.00%,"2,066",13,13,1,2,그리스,그리스,,,전체관람가,애니메이션,스텔리오스 폴리크로나키스,
3833,엄지손톱,,"2,066",0.00%,"2,066",13,13,1,2,그리스,그리스,,,,애니메이션,조지 코우바라스,
3833,여름이 없었던 해,,"77,000",0.00%,"77,000",13,13,1,4,말레이시아,말레이시아,,,15세이상관람가,미스터리,탄 추이무이,
3833,왕각흑야,,"91,000",0.00%,"98,000",13,14,1,3,홍콩,홍콩,,,15세이상관람가,"액션,범죄",이동승,"장백지,오언조"
3833,웨이킹 슬리핑 뷰티,,"65,000",0.00%,"65,000",13,13,1,1,미국,미국,,,,"애니메이션,다큐멘터리",돈 한,
3833,음유시인과 오리,,"2,066",0.00%,"2,066",13,13,1,2,미국,미국,,,,애니메이션,,
3833,익사일,2007-07-05,"91,000",0.00%,"14,614,500",13,"2,279",1,2,홍콩,홍콩,,(주)이모션픽처스,청소년관람불가,"드라마,범죄",두기봉,"황추생,오진우"
3833,인디피크닉2011 - 단편패키지2,,"75,000",0.00%,"75,000",13,13,1,4,한국,한국,,,12세이상관람가,기타,,
3833,일시적기업,,"78,000",0.00%,"78,000",13,13,1,2,한국,한국,,,,기타,,
3833,자화상,,"2,066",0.00%,"2,066",13,13,1,2,그리스,그리스,,,,애니메이션,안드레아스 바카리오스,
3833,전쟁의 상흔,,"61,000",0.00%,"61,000",13,13,1,2,미국,미국,,,12세이상관람가,다큐멘터리,임지아,
3833,졸업사진,,"10,174",0.00%,"10,174",13,13,1,1,한국,한국,,,,드라마,김주용,
3833,집으로 데려다 줄게요,,"65,000",0.00%,"65,000",13,13,1,2,태국,"태국,싱가포르",,,12세이상관람가,드라마,통퐁 찬타랑쿤,아핀야 사쿨자로엔숙
3833,차이코프스키,1989-01-01,"15,750",0.00%,"15,750",13,13,1,2,러시아,러시아,모스필름,,중학생이상관람가,드라마,,
3833,초롤케의 딸,,"73,000",0.00%,"161,000",13,34,1,9,한국,한국,,㈜인디스토리,12세이상관람가,다큐멘터리,박미선,파스쿠알라
3833,카와모토 키하치로 회고전 1,,"64,000",0.00%,"64,000",13,13,1,3,일본,일본,,,15세이상관람가,애니메이션,,
3833,탑건,1987-12-19,"61,000",0.00%,"61,000",13,13,1,2,미국,미국,,(주)리틀빅픽쳐스,"15세이상관람가,중학생이상관람가","액션,드라마",토니 스콧,"톰 크루즈,켈리 맥길리스,발 킬머,안소니 에드워즈"
3833,"푸른, 물고기",,"10,174",0.00%,"10,174",13,13,1,1,한국,한국,,,,드라마,지수연,
3833,풍비박산,,"65,000",0.00%,"65,000",13,13,1,2,중국,중국,,,,다큐멘터리,서동,
3833,프리덤 라이더스,,"78,000",0.00%,"78,000",13,13,1,2,미국,미국,,,,다큐멘터리,스탠리 넬슨,
3833,피셔,,"2,066",0.00%,"2,066",13,13,1,2,미국,미국,,,,애니메이션,,
3833,해밀턴 매트리스,,"15,750",0.00%,"15,750",13,13,1,2,영국,영국,,,전체관람가,애니메이션,배리 퍼브스,
3833,현대 생활 124,,"2,066",0.00%,"2,066",13,13,1,2,그리스,그리스,,,,애니메이션,,
3893,(SESIFF2011)국제3D경쟁부문-2,,"48,000",0.00%,"48,000",12,12,1,2,,,,,청소년관람불가,기타,,
3893,[특별상영] 알이씨REC + 올드랭사인,,"84,000",0.00%,"84,000",12,12,1,1,한국,한국,,,,,,
3893,곤충 조련의 마법사들,,"59,000",0.00%,"59,000",12,12,1,2,폴란드,폴란드,,,전체관람가,다큐멘터리,,
3893,골든 볼,1994-10-22,"101,000",0.00%,"101,000",12,12,1,3,스페인,스페인,로라 필름즈,,연소자관람불가,코미디,비가스 루나,"하비에르 바르뎀,베니치오 델 토로"
3893,관능병동 빨간 입술,,"60,000",0.00%,"60,000",12,12,1,1,일본,일본,,,청소년관람불가,성인물(에로),하시구치 타카아키,"아오야마 미나미,하나자와 레몬"
3893,꼬마 애인,,"2,585",0.00%,"2,585",12,12,1,1,중국,중국,,,,애니메이션,,
3893,나인 뮤즈,,"52,500",0.00%,"52,500",12,12,1,2,영국,영국,,,15세이상관람가,다큐멘터리,존 아캄프라,
3893,당나귀 에드먼드,,"6,578",0.00%,"6,578",12,12,1,1,캐나다,"캐나다,프랑스",,,,애니메이션,프랭크 디옹,
3893,도엘의 파수꾼,,"41,500",0.00%,"41,500",12,12,1,4,네덜란드,"네덜란드,벨기에",,,12세이상관람가,다큐멘터리,톰 파사트,
3893,러블리 본즈,2010-02-25,"95,000",0.00%,"1,547,855,000",12,"208,672",1,2,미국,미국,"윙누트 필름,드림웍스 프로덕션 LLC",CJ ENM,15세이상관람가,"범죄,드라마,판타지",피터 잭슨,"마크 월버그,레이첼 와이즈,시얼샤 로넌"
3893,르 타블로,,"60,000",0.00%,"60,000",12,12,1,1,프랑스,프랑스,,,,애니메이션,장-프랑수아 라귀요니,
3893,맹강녀,,"2,585",0.00%,"2,585",12,12,1,1,중국,중국,,,,애니메이션,,
3893,메신져 - 죽은자들의 경고,2007-06-06,"98,000",0.00%,"1,576,803,000",12,"245,955",1,3,미국,미국,,(주)프라임엔터테인먼트,12세관람가,공포(호러),"대니 팽,옥사이드 팽 천","크리스틴 스튜어트,페넬로페 앤 밀러"
3893,모래의 역습,,"71,000",0.00%,"71,000",12,12,1,3,한국,한국,,,전체관람가,다큐멘터리,박일성,
3893,미국여행,,"2,585",0.00%,"2,585",12,12,1,1,중국,중국,,,,애니메이션,,
3893,"미안해, 수염수리",,"15,006",0.00%,"15,006",12,12,1,2,스위스,스위스,,,,애니메이션,,
3893,미운 오리 새끼,,"15,000",0.00%,"15,000",12,12,1,2,러시아,러시아,,,,애니메이션,개리 바딘,콘스탄틴 라즈킨
3893,벨루가,,"6,555",0.00%,"6,555",12,12,1,1,일본,일본,,,,애니메이션,하시모토 신,
3893,변장한 곰,,"2,585",0.00%,"2,585",12,12,1,1,중국,중국,,,,애니메이션,,
3893,볼룸 댄서,,"48,000",0.00%,"48,000",12,12,1,2,덴마크,"덴마크,미국,영국,우크라이나,러시아,일본,홍콩,독일",,,,다큐멘터리,안드레아스 쾨페트,
3893,세뇨라,1988-04-23,"103,000",0.00%,"103,000",12,12,1,3,스페인,스페인,,삼희엔터테인먼트,"연소자관람불가,청소년관람불가",드라마,조르디 카데나,실비아 토르토사
3893,아기기린 자라파,2013-02-14,"60,000",0.00%,"60,000",12,12,1,1,프랑스,"프랑스,벨기에",,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,"레미 베잔송,장-클리스토페 리에","맥스 레나우딘,시몬 압카리언,프랑소아 제르비에 드메종,베논 도브체프"
3893,안개 낀 부두,,"94,000",0.00%,"94,000",12,12,1,1,프랑스,프랑스,,,,드라마,마르셀 카르네,
3893,알터레이트,,"6,578",0.00%,"6,578",12,12,1,1,프랑스,"프랑스,네덜란드",,,,"애니메이션,판타지",크리스토발 드 올리베이라,
3893,웁스,,"2,585",0.00%,"2,585",12,12,1,1,중국,중국,,,,애니메이션,,
3893,유원경몽,,"95,000",0.00%,"95,000",12,12,1,1,홍콩,홍콩,,,15세이상관람가,드라마,양범,"왕조현,미야자와 리에,오언조"
3893,이상한 나라의 바비,,"6,578",0.00%,"6,578",12,12,1,1,영국,영국,,,,"애니메이션,공포(호러)",로버트 모건,
3893,인디애니 씨앗터 11회,,"60,000",0.00%,"60,000",12,12,1,3,한국,한국,,,전체관람가,애니메이션,,
3893,인디애니 씨앗터 6회,,"59,200",0.00%,"59,200",12,12,1,1,한국,한국,,,전체관람가,,,
3893,장방포,,"2,585",0.00%,"2,585",12,12,1,1,중국,중국,,,,애니메이션,,
3893,적인걸: 측천무후의 비밀,2010-10-06,"63,000",0.00%,"3,342,537,000",12,"459,888",1,2,중국,"중국,홍콩",후아위 브라더스 미디어,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,범죄,미스터리,스릴러",서극,"유덕화,양가휘,이빙빙,유가령,등초"
3893,주온,2003-06-27,"73,000",0.00%,"73,000",12,12,1,4,일본,일본,,프라임픽쳐스,12세관람가,공포(호러),시미즈 다카시,"이토 미사키,오키나 메구미"
3893,주온 2,2003-09-05,"73,000",0.00%,"73,000",12,12,1,3,일본,일본,,워너브러더스 코리아(주),15세관람가,공포(호러),시미즈 다카시,"니야마 치하루,사카이 노리코"
3893,천국의 속삭임,2009-12-17,"60,000",0.00%,"56,925,000",12,"7,656",1,1,이탈리아,이탈리아,,㈜인디스토리,전체관람가,드라마,크리스티아노 보르토네,"크리스티아노 보르토네,시모네 굴리"
3893,캔,,"2,585",0.00%,"2,585",12,12,1,1,중국,중국,,,,애니메이션,,
3893,텡그리,,"6,578",0.00%,"6,578",12,12,1,1,캐나다,캐나다,,,,애니메이션,알리시 텔렌구트,
3893,트램,,"6,578",0.00%,"6,578",12,12,1,1,프랑스,"프랑스,체코",,,,"애니메이션,판타지",미카엘라 파블라토바,
3893,트윈스,,"6,578",0.00%,"6,578",12,12,1,1,슬로바키아,슬로바키아,,,,애니메이션,페테르 부딘스키,
3893,폴리스,,"94,000",0.00%,"94,000",12,12,1,1,프랑스,프랑스,,,,"범죄,드라마",마이웬 르 베스코,"카렝 비야,조이 스타르,마리나 포이스"
3893,후렴은 노래 속의 혁명처럼 일어난다,,"57,500",0.00%,"57,500",12,12,1,2,필리핀,필리핀,,,15세이상관람가,다큐멘터리,존 토레스,
3934,2011부산국제단편영화제-영화학교초청섹션1,,"33,000",0.00%,"33,000",11,11,2,3,기타,기타,,,,기타,,
3934,NeMaf 2011-본선구애전 섹션6_뉴미디어와 별밤,,"55,000",0.00%,"55,000",11,11,1,1,,,,,,,,
3934,강,,"55,000",0.00%,"55,000",11,11,1,1,미국,미국,,,전체관람가,드라마,프랭크 보자게,찰스 파렐
3934,고고 70,2008-10-03,"62,000",0.00%,"3,865,185,500",11,"595,156",1,2,한국,한국,(주)보경사,(주)쇼박스,15세이상관람가,드라마,최호,"곽선영,조승우,신민아,차승우,한송이,정영숙,유정호,이성훈,최은정,강경래,정현아,손경호,손대구,허성일,강명찬,신경아,김명기,조미영,홍석창,김혜정,김문영,김혜리,김효진,김형욱,홍유선,홍윤미,김희상,박유현,박은성,신용숙,신윤철,김형기,박인철,박정률,박준식,조정희,박진홍,남윤수,노재경,배태종,백승국,이동준,권혁일,강지훈,김고운,천정환,이병관,최경호,이병호,민혜진,박경선,김인규,최민규,유지훈,유진영,유하나,최민철,이희영,윤미연,임지희,박민수,임형진,장명진,전영호,정경애,윤정연,이성찬,정은선,박성용,최여진,이세현,오선화,박수경,박신영,이승수,김정교,김태훈,양진혁,김진수,이원정,유창숙,이현경,이종민,이지아,김은진,김민규,이지혜,조덕제,김종언,송지인,심영은,이종윤,이지혜,홍상진"
3934,고백,,"18,337",0.00%,"18,337",11,11,1,3,한국,한국,,,,드라마,유지영,박현영
3934,날아라 펭귄,2009-09-24,"81,000",0.00%,"143,376,000",11,"20,380",1,3,한국,한국,국가인권위원회,스튜디오느림보,전체관람가,드라마,임순례,"문소리,최찬숙,박원상,손병호,최규환,박인규,박재현,조재윤,허예소,허예은,백승도,전혜영,박송이,박영권,정명섭,최희진,정세형,김종언,조은지,김봉수,오창경,남정희"
3934,납치,,"84,000",0.00%,"84,000",11,11,1,1,프랑스,프랑스,,,,"드라마,스릴러",루카스 벨보,이반 아탈
3934,"뉴욕에서 온 남자, 파리에서 온 여자",2007-07-19,"86,000",0.00%,"309,001,000",11,"50,289",1,1,프랑스,"프랑스,독일",,㈜메가박스,청소년관람불가,"멜로/로맨스,드라마,코미디",줄리 델피,"줄리 델피,아담 골드버그"
3934,늙은 악어 이야기,,"4,884",0.00%,"4,884",11,11,1,1,일본,일본,,,,애니메이션,야마무라 코지,
3934,덤,,"4,884",0.00%,"4,884",11,11,1,1,일본,일본,,,,애니메이션,야마무라 코지,
3934,두루미도감,,"4,884",0.00%,"4,884",11,11,1,1,일본,일본,,,,애니메이션,야마무라 코지,
3934,링,2013-07-25,"44,000",0.00%,"44,000",11,11,1,1,한국,한국,파스텔글리프,㈜인디스토리,12세이상관람가,다큐멘터리,이진혁,박주영
3934,마운틴헤드,,"4,884",0.00%,"4,884",11,11,1,1,일본,일본,,,,애니메이션,야마무라 코지,
3934,마이 제너레이션,2004-12-03,"55,000",0.00%,"22,607,500",11,"3,745",1,5,한국,한국,엔디에스오삼일칠,아트플러스시네마네트워크,15세관람가,드라마,노동석,"이명수,유재경,최두영,김병석,최재훈,안슬기,박경목,이성중,이광우"
3934,무화과,,"4,884",0.00%,"4,884",11,11,1,1,일본,일본,,,,애니메이션,야마무라 코지,
3934,물을 찾는 불 위의 여자,,"55,000",0.00%,"97,000",11,17,1,2,말레이시아,말레이시아,,,,드라마,우밍진,
3934,미성년,,"82,500",0.00%,"82,500",11,11,1,1,한국,한국,,,,"드라마,멜로/로맨스",양익준,"김성미,허준석,유혜영,김현화,한미영,최규석,박나미,정윤영,양익준"
3934,세계 환경영화의 흐름 단편 모음 1,,"49,000",0.00%,"49,000",11,11,1,2,기타,기타,,,,기타,,
3934,신 하고 싶은 형수,,"55,000",0.00%,"55,000",11,11,1,1,일본,일본,,,청소년관람불가,성인물(에로),우에노 토시야,"미야가와 히로미,에바타 히데히사"
3934,아주 특별한 만남,,"88,000",0.00%,"88,000",11,11,1,1,,,,,12세이상관람가,,,
3934,어린이의 형이상학,,"4,884",0.00%,"4,884",11,11,1,1,일본,일본,,,,애니메이션,,
