영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
긴자의 밤황제-실화 베개 영업,2017-04-20,8000,8000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),요코야마 히로유키,
울트라 미라클 러브 스토리,2011-04-14,4473600,4473600,647,647,5,119,일본,(재)전주국제영화제조직위원회,12세이상관람가,드라마,요코하마 사토코,"아소 쿠미코,마츠야마 켄이치"
육체도박,2013-07-10,250000,250000,50,50,1,1,일본,(주)수키픽쳐스,청소년관람불가,스릴러,요코하마 히로유키,한다 사사
전쟁,2020-12-30,1370000,1370000,212,212,35,69,미국,(주)제이앤씨미디어그룹,15세이상관람가,액션,요크 샤클톤,"가이 피어스,데본 사와,브랜스콤비 리치몬드"
47미터 2,2019-08-28,-448652143,-448652143,501934,501934,649,24027,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",15세이상관람가,공포(호러),요하네스 로버츠,"소피 넬리스,코린 폭스,브리안느 쥬,시스틴 로즈 스탤론"
47 미터,2017-07-19,391112361,391112361,590045,590045,733,20457,영국,(주)키다리이엔티,15세이상관람가,스릴러,요하네스 로버츠,"맨디 무어,클레어 홀트,매튜 모딘"
스킬스,,8000,8000,4,4,1,1,스웨덴,(주)소나무픽쳐스,15세이상관람가,액션,요하네스 루네버그,
브로큰 타임,,4336,4336,16,16,1,2,오스트리아,,,애니메이션,요하네스 지에르네,
왓 나우? 리마인드 미,,262000,262000,41,41,1,2,포르투갈,,,다큐멘터리,요하임 핀투,요하임 핀투
마이애미 핫가이즈,,6000,6000,1,1,1,1,네덜란드,케이티하이텔(주),,코미디,요한 니젠허스,"짐 베컴,마틴 피셔"
"작은 마녀, 푸크시아",,12500,12500,3,3,1,1,네덜란드,,전체관람가,가족,요한 니젠허스,"포르히 프란선,라헬레 베르델"
러빙 이비자: 섹슈얼아일랜드,2013-11-14,2774000,2774000,449,449,6,23,네덜란드,주식회사 풍경소리,청소년관람불가,드라마,요한 니젠허스,"얀 쿠이즈먼,킴 핀스트라"
토스카나 웨딩,2014-04-30,2992500,2992500,601,601,5,13,네덜란드,주식회사 풍경소리,청소년관람불가,멜로/로맨스,요한 니젠허스,얀 쿠이즈먼
나누기,,4336,4336,16,16,1,2,네덜란드,,,애니메이션,요한 리지프마,
바르샤바 게토의 7분,,29000,29000,108,108,1,1,덴마크,,,애니메이션,요한 웨팅어,
마트,,15500,15500,31,31,1,3,네덜란드,,,애니메이션,요한 크룬겔,
플라워,2017-04-06,2208000,2584000,379,432,3,37,스페인,(주)모멘텀엔터테인먼트,12세이상관람가,드라마,"욘 가라뇨,호세 마리 고에나가",
퍼펙트맨,2019-10-02,1721418178,1721418178,1240022,1240022,894,50055,한국,(주)쇼박스,15세이상관람가,코미디,용수,"설경구,조진웅,허준호,진선규,김사랑,지승현,윤진영,권혁범,박보경,이호철,윤상화,김준희,소희정,이주원,박인수,김기무,박찬효,문호진,정찬훈,원인재,박건락,이태검,강성철,윤성원,홍석빈,이윤재,김선경,정형석,석보배,유인혜,김여진,김호준,이전익,하성훈,한동원,전정관,최지안,서정희,박재철,한태진,김두열,안상은,심완준,박소라,정태인,옥예린,진혁,장세원,허동수,신성일,정성훈,이지완,김동규,전세나,육은향,심혜연,오운환,선율우,최성,김대근,김선우,강윤혜,이정철,최기상,신범식,김민석,박진우,이유준"
갈대의 노래,,52500,52500,11,11,1,2,대만,,,다큐멘터리,우 허수칭,
마지막 벌목꾼,,5000,5000,1,1,1,1,중국,,,다큐멘터리,우광의,
직지코드,2017-06-28,71169700,71169700,10639,10639,39,862,한국,(주)엣나인필름,전체관람가,다큐멘터리,"우광훈,데이빗 레드먼","김민웅,데이빗 레드먼,명사랑 아네스,성염"
여성친구,2019-08-30,1000,1000,1,1,1,1,한국,(주)피에이치미디어,청소년관람불가,성인물(에로),우기상,
긴섹충,2019-08-30,2000,2000,1,1,1,1,한국,(주)피에이치미디어,청소년관람불가,성인물(에로),우기상,
여행자,2009-10-29,6000,134324600,6,18623,1,1,한국,(주)영화사 진진,12세이상관람가,드라마,우니 르콩트,"김새론,박도연,고아성,설경구,정혜원,신재영,박한별,박현진,박혜민,황혜영,백지선,주지원,박경애,이희연,권선주,이태림,오만석,박명신,백현주"
반딧불 언덕에서,2012-11-01,10653500,10653500,1642,1642,14,157,일본,골든타이드픽처스(주),전체관람가,애니메이션,우다 고노스케,
에로 쇼핑몰,2017-02-08,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,우다가와 다이고,
외계녀의 황홀한 서비스,2017-02-08,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,우다가와 다이고,
위험한 비디오:죽음의 정사,2018-06-07,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,우다가와 다이고,
사랑을 위한 여행,2015-07-30,4050000,4050000,810,810,5,18,미국,(주)수키픽쳐스,15세이상관람가,멜로/로맨스,우다얀 프라샤드,"크리스틴 스튜어트,에디 레드메인,윌리엄 허트,마리아 벨로"
마이티아프로디테,1997-09-13,406000,406000,79,79,1,3,미국,,연소자관람불가,코미디,우디 알렌,"우디 알렌,미라 소르비노,헬레나 본햄 카터"
해리 파괴하기,,442000,442000,89,89,1,4,미국,,,코미디,우디 알렌,"우디 알렌,캐롤라인 아론,커스티 앨리,밥 발라반"
앨리스,,486000,486000,100,100,1,3,미국,,,장르없음,우디 알렌,
에브리원 세즈 아이러브유,1997-05-24,498000,498000,102,102,1,4,미국,,고등학생이상관람가,멜로/로맨스,우디 알렌,"골디 혼,줄리아 로버츠,우디 알렌"
스몰 타임 크룩스,2003-01-24,648000,984000,126,182,1,4,미국,(주)동숭아트센터,전체관람가,코미디,우디 알렌,"우디 알렌,휴 그랜트,토니 대로우"
헐리우드 엔딩,2005-09-30,386000,52739500,76,7799,1,4,미국,㈜영화사 백두대간,15세관람가,코미디,우디 알렌,"테이어 레오니,우디 알렌"
우디 앨런의 애니씽 엘스,2005-02-04,494000,64262000,97,9300,1,4,미국,(주)동숭아트센터,15세관람가,코미디,우디 알렌,"우디 알렌,크리스티나 리치,제이슨 빅스"
환상의 그대,2011-01-27,1110000,207940000,218,25968,1,8,미국,(주)티캐스트,청소년관람불가,멜로/로맨스,우디 알렌,"조슈 브롤린,안소니 홉킨스,안토니오 반데라스,나오미 왓츠"
스쿠프,2007-02-01,853500,393910552,109,61564,1,8,미국,"(주)퍼스트런,글뫼 주식회사,(주)엠케이픽처스",12세이상관람가,코미디,우디 알렌,"스칼렛 요한슨,휴 잭맨"
내 남자의 아내도 좋아,2009-04-15,2609000,451244000,519,66884,1,10,스페인,(주)씨지브이신도림,15세이상관람가,드라마,우디 알렌,"스칼렛 요한슨,페넬로페 크루즈,하비에르 바르뎀,레베카 홀"
매치 포인트,2006-04-13,1803000,881787048,228,132834,1,10,영국,"(주)퍼스트런,글뫼 주식회사,CJ ENM","18세관람가,청소년관람불가",멜로/로맨스,우디 알렌,"조나단 리스 마이어스,스칼렛 요한슨"
로마 위드 러브,2013-04-18,16255760,1354232437,2678,185311,85,571,미국,"(주)팝엔터테인먼트,(주)나이너스엔터테인먼트",청소년관람불가,코미디,우디 알렌,"제시 아이젠버그,엘렌 페이지,알렉 볼드윈,페넬로페 크루즈,로베르토 베니니,그레타 거윅,우디 알렌"
미드나잇 인 파리,2012-07-05,23509000,-1483244779,4400,380938,106,1127,미국,"(주)디스테이션,(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트",15세이상관람가,코미디,우디 알렌,"오웬 윌슨,마리온 꼬띨라르,레이첼 맥아담스,애드리언 브로디"
제이드 스콜피온의 저주,,230000,230000,45,45,1,3,미국,,,코미디,우디 앨런,"우디 앨런,댄 애크로이드,헬렌 헌트"
카산드라 드림,,252000,252000,54,54,1,3,미국,,,범죄,우디 앨런,"이완 맥그리거,콜린 파렐"
왓에버 웍스,,570000,570000,109,109,1,3,미국,,,코미디,우디 앨런,"래리 데이빗,에반 레이첼 우드,패트리샤 클락슨"
셀러브리티,,550000,550000,112,112,1,4,미국,,18세관람가,코미디,우디 앨런,"케네스 브래너,주디 데이비스,레오나르도 디카프리오,멜라니 그리피스"
맨하탄,,392000,574000,82,117,1,2,미국,,,코미디,우디 앨런,"우디 앨런,다이안 키튼"
맨하탄 미스테리,,776000,776000,147,147,1,4,미국,,고등학생이상관람가,코미디,우디 앨런,"우디 앨런,다이안 키튼"
스윗 앤 로다운,,268000,962000,54,187,1,3,미국,,,코미디,우디 앨런,"안소니 라파글리아,사만다 모튼,숀 펜,우마 서먼"
이레셔널 맨,2016-07-21,155721500,155721500,19287,19287,40,914,미국,(주)프레인글로벌,청소년관람불가,범죄,우디 앨런,"호아킨 피닉스,엠마 스톤,파커 포시,제이미 블랙리"
원더 휠,2018-01-25,173610195,173610195,21884,21884,140,1876,미국,(주)팝엔터테인먼트,15세이상관람가,드라마,우디 앨런,"케이트 윈슬렛,주노 템플,저스틴 팀버레이크,제임스 벨루시"
매직 인 더 문라이트,2014-08-20,607407281,607407281,77307,77307,194,4466,미국,(주)인벤트스톤,12세이상관람가,코미디,우디 앨런,"콜린 퍼스,엠마 스톤"
레이니 데이 인 뉴욕,2020-05-06,786619700,786619700,88768,88768,563,16054,미국,"그린나래미디어(주),(주)버킷스튜디오",15세이상관람가,코미디,우디 앨런,"티모시 샬라메,엘르 패닝,셀레나 고메즈,주드 로,디에고 루나,리브 슈라이버"
카페 소사이어티,2016-09-14,1613000,1050511666,208,126887,1,10,미국,"찬란,CGV아트하우스",15세이상관람가,멜로/로맨스,우디 앨런,"제시 아이젠버그,크리스틴 스튜어트,블레이크 라이블리,스티브 카렐"
블루 재스민,2013-09-25,2682000,1059327500,340,144664,2,17,미국,(주)인벤트스톤,15세이상관람가,드라마,우디 앨런,"케이트 블란쳇,알렉 볼드윈"
링크,2011-07-28,6099500,6099500,829,829,6,126,한국,(주)키노아이디엠씨,청소년관람불가,스릴러,우디 한,"류덕환,곽지민,김영재,이지현,채빈,김민하,박진우,서상욱,김태환,이지연,김지욱,박진우,장준녕,윤다경,노태엽,이장유"
쌀의 노래,,28000,75500,4,14,1,1,태국,,,다큐멘터리,우루퐁 락사사드,
와인스타인,2019-09-26,13933500,13933500,1844,1844,47,456,미국,(주)영화특별시에스엠씨,15세이상관람가,다큐멘터리,우르술라 맥팔레인,"하비 와인스타인,로잔나 아퀘트,호프 엑시너 디 아무르,파즈 드 라 휴에타"
피를 빠는 인형,2018-11-08,330000,330000,164,164,5,24,일본,(주)피터팬픽쳐스,15세이상관람가,공포(호러),우메자와 소이치,
더 마더,2017-08-16,220000,220000,44,44,1,1,일본,(주)에이원엔터테인먼트,15세이상관람가,공포(호러),우메즈 카즈오,
뱅드림! 필름 라이브,2019-09-26,170245710,170245710,19680,19680,78,1255,일본,(주)애니플러스,전체관람가,애니메이션,우메츠 토모미,"아이미,오오츠카 사에,니시모토 리미,오오하시 아야카,이토 아야사"
불륜여행 - 몸을 포개며,2015-08-05,5000,5000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,우메하라 노리카츠,하라 치구사
몽구스피킹,,90300,90300,67,67,1,4,한국,한국예술종합학교 미디어콘텐츠센터,,코미디,우문기,
서울유람,,278750,278750,223,223,1,4,한국,㈜인디스토리,,드라마,우문기,
족구왕,2014-08-21,2067500,370844000,307,47606,11,113,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,코미디,우문기,"안재홍,황승언,강봉성,박준식,배성윤,이환희,장민상,진태철,고봉곤,권오광,김선간,김승필,김영강,김주호,배유람,황미영,박호산,이세랑,강태우,심희섭,한지혜,한사명,임영우,곽민규,박근철"
부드러운 여주인:단단한 물건을 원해,2018-07-31,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,우미야마 테루카즈,
나의 새엄마:여자로 보일 때,2018-11-20,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,우미야마 테루카즈,
간첩,2012-09-20,726613908,726613908,1310895,1310895,576,41726,한국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,우민호,"김명민,염정아,유해진,변희봉,정겨운,정만식,이승호,오나라,천보근,박진우,장호준,정병두,조민호,최두선,박유영,박현수,서규선,박일목,조영진,김민재,오광록,서현우,김자영,류제승,정병두,한이진,곽진석"
마약왕,2018-12-19,437722390,-957422242,50482,1864076,426,3795,한국,(주)쇼박스,청소년관람불가,범죄,우민호,"송강호,조정석,배두나,김소진,김대명,이희준,조우진,이성민,김홍파,김근영,강민석,강민수,김남우,김동환,김명희,김시원,김연주,김우진,김윤수,김정호,김주연,김주영,김주영,김준한,김준형,김지은,김형태,김혜진,김혜진,류대식,문상호,박미희,송원종,유승희,윤세현,이병희,이선민,이수정,이수현,이승진,이시현,이영태,이영호,이은주,이주원,이지혜,이창훈,이현정,이호철,정재원,최준혁,한동희,한송희,한지혜,이봉련,한창현,박경혜,안다정,유재명,이중옥,이서환,홍인,강덕중,염석무,엄지만,조서연,이지혜,박선영,이승찬"
내부자들: 디 오리지널,2015-12-31,342000,-199812209,41,2084909,1,7,한국,(주)쇼박스,청소년관람불가,범죄,우민호,"신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명,권태원,강신철,정민성,박성근,이문석,이동진"
남산의 부장들,2020-01-22,-1724456310,-1724456310,4750345,4750345,1659,140051,한국,(주)쇼박스,15세이상관람가,드라마,우민호,"이병헌,이성민,곽도원,이희준,김소진,김승훈,박성근,서현우,지현준,박지일,이태형,주석태,이도국,김민상,이양희,정미형,조혜주,김명선,이하영,전우재,손병욱,윤충,염석무,박현우,김태훈,최재훈,조영규,이수광,박기만,엄지만,천명재,김낙균,천재홍,김지나,이태호,정종우,윤기창,손인용,박소윤,이영용,김성철,장은채,유정호,정문용,신하준,이승진,제리 렉터,오진석,남승화,유대식,장의돈,구윤회,양재훈,김동환,이광식,김병남,오대환,이충훈,이병관,김지성,박하균,이상철,김홍파,김용우,정원석"
내부자들,2015-11-19,5972500,770618709,1074,7073581,32,147,한국,(주)쇼박스,청소년관람불가,범죄,우민호,"이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,김의성,박진우,남일우,김연지,김진우,문소리,박경순,설우신,손혜진,신정미,윤보배,이선관,이재남,이재정,이주아,신지수,장현준,최정연,황준혁,손종학,조덕제,유재명,조경현,권태원,강신철,정민성,박성근,정종열,문광식,이문석,이동진"
물을 찾는 불 위의 여자,,55000,97000,11,17,1,2,말레이시아,,,드라마,우밍진,
어론 인 더 다크,,4000,4000,1,1,1,1,캐나다,(주)케이알씨지,,액션,우베 볼,"크리스찬 슬레이터,타라 레이드,스티븐 도프"
프레지던트 테러 라이브,2016-04-06,7000,7000,1,1,1,1,캐나다,(주)도키엔터테인먼트,15세이상관람가,액션,우베 볼,"레이 리오타,도미닉 퍼셀"
월드워2: 나치의 침공,2016-04-28,9000,9000,1,1,1,1,미국,(주)소나무픽쳐스,청소년관람불가,액션,우베 볼,"나타샤 맬스,클린트 하워드,브렌단 플레처"
왕의 이름으로 3,2015-11-19,60000,60000,10,10,1,1,캐나다,(주)소나무픽쳐스,15세이상관람가,액션,우베 볼,도미닉 퍼셀
특수부대: 정글의 전쟁,2015-11-03,100000,100000,10,10,1,1,캐나다,(주)소나무픽쳐스,청소년관람불가,액션,우베 볼,"윌슨 베델,미치 이킨스,마이클 파레"
월 스트리트: 분노의 복수,2014-05-15,180000,180000,30,30,1,1,캐나다,페어팍스인터내셔날(주),청소년관람불가,액션,우베 볼,"도미닉 퍼셀,에린 카프럭,에드워드 펄롱"
램페이지 : 더 테러리스트,2014-07-09,270000,270000,54,54,1,1,캐나다,(주)도키엔터테인먼트,청소년관람불가,액션,우베 볼,"브렌단 플레처,마이클 파레"
램페이지2-워싱턴심판의날,2014-08-13,270000,270000,54,54,1,1,캐나다,(주)도키엔터테인먼트,청소년관람불가,액션,우베 볼,
램페이지3: 백악관 심판의 날,2017-10-19,300000,300000,60,60,1,1,미국,주식회사 루믹스미디어,청소년관람불가,액션,우베 볼,
왕의 이름으로 2,2014-04-03,12325000,12325000,3170,3170,20,39,독일,(주)소나무픽쳐스,15세이상관람가,액션,우베 볼,"돌프 룬드그렌,나타샤 맬스"
토토,,28914,28914,107,107,1,4,독일,,전체관람가,애니메이션,우베 하이드쇠터,
그루팔로의 아이,,32355,83555,43,260,1,3,영국,,,애니메이션,"우베 하이드쇠터,요하네스 베일란트",
스틸 라이프,2014-06-05,39029400,39029400,5391,5391,19,379,영국,(주)드림웨스트픽쳐스,12세이상관람가,드라마,우베르토 파솔리니,"에디 마산,조앤 프로갯"
