■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2005-01-01~2006-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
436,릴리 슈슈의 모든 것,2005-06-23,"52,804,000",0.0%,"52,804,000","8,311","8,311",2,99,일본,일본,록웰아이즈 (ロックウェルアイズ),"(주)미디어캐슬,(주)튜브엔터테인먼트",15세관람가,드라마,이와이 슌지,"이치하라 하야토,오시나리 슈고"
437,인 디스 월드,2005-07-07,"56,498,000",0.0%,"56,498,000","8,160","8,160",1,218,영국,영국,"비비씨필름즈,브리티쉬필름카운실",㈜영화사 백두대간,15세관람가,드라마,마이클 윈터바텀,"자멀 우딘 토라비,에나야툴라"
438,카페 뤼미에르,2005-10-20,"51,507,300",0.0%,"51,507,300","8,104","8,104",2,323,일본,일본,쇼지쿠 컴퍼니,(주)동숭아트센터,12세관람가,드라마,허우 샤오시엔,"히토토 요,아사노 타다노부"
439,오픈 레인지,2005-10-27,"50,407,500",0.0%,"50,407,500","7,944","7,944",42,980,미국,미국,,(주)영화사한결,15세관람가,서부극(웨스턴),케빈 코스트너,"로버트 듀발,케빈 코스트너,아네트 베닝"
440,룩 앳 미,2004-12-23,"53,271,500",0.0%,"129,074,500","7,779","18,999",6,291,프랑스,프랑스,까날 플러스,(주)스폰지이엔티,15세관람가,드라마,아그네스 자우이,"마릴루 베리,장-피에르 바크리"
441,에밀과 탐정들,2005-09-01,"40,872,500",0.0%,"40,872,500","7,706","7,706",18,300,독일,독일,,(주)레드박스엔터테인먼트,전체관람가,드라마,프란지스카 부쉬,"토비아스 레짤프,안나 소마빌라"
442,헐리우드 엔딩,2005-09-30,"51,910,500",0.0%,"51,910,500","7,664","7,664",5,337,미국,미국,"퍼디도 프로덕션,그라비아프로덕션,드림웍스 SKG",㈜영화사 백두대간,15세관람가,"코미디,드라마",우디 알렌,"테이어 레오니,우디 알렌"
443,CJ 아시아인디영화제[2005.11.3-11.8],2005-11-03,"25,184,000",0.0%,"25,184,000","7,653","7,653",4,95,,,,,,,,
444,프리즈 프레임,2005-07-07,"47,616,500",0.0%,"47,616,500","7,459","7,459",28,698,아일랜드,아일랜드,패럴럴 픽쳐스,무비즈엔터테인먼트㈜,15세관람가,드라마,존 심슨,리 에반스
445,댈러웨이 부인,2006-09-28,"51,015,500",0.0%,"51,015,500","7,393","7,393",1,141,영국,영국,,㈜영화사 백두대간,12세관람가,드라마,마를렌 고리스,"바네사 레드그레이브,나타샤 맥켈혼"
446,돈많은 친구들,2006-07-28,"49,763,000",0.0%,"49,763,000","7,253","7,253",1,106,미국,미국,,소니픽쳐스릴리징코리아,15세관람가,"코미디,드라마",니콜 홀로프세너,"제니퍼 애니스턴,프란시스 맥도먼드,캐서린 키너,조앤 쿠삭"
447,나 없는 내 인생,2006-10-12,"48,752,500",0.0%,"48,752,500","7,078","7,078",1,110,스페인,"스페인,캐나다",,데이지엔터테인먼트,15세관람가,멜로/로맨스,이자벨 코이젯트,"사라 폴리,마크 러팔로"
448,카포티,2006-05-25,"44,928,500",0.0%,"44,928,500","6,920","6,920",4,279,미국,미국,유나이티드 아티스트,소니픽쳐스릴리징코리아,15세관람가,드라마,베넷 밀러,"필립 세이모어 호프만,나자리 뎀코윅즈"
449,시티 오브 갓,2005-11-04,"45,547,500",0.0%,"45,547,500","6,813","6,813",7,281,미국,미국,"와일드 번치,스튜디오 카날,글로보필르메스",프리비젼엔터테인먼트,18세관람가,"드라마,액션,스릴러,범죄","페르난도 메이렐레스,카티아 런드","알렉산드레 로드리게즈,레안드로 피르미노"
450,친밀한 타인들,2006-05-25,"46,601,200",0.0%,"46,601,200","6,778","6,778",1,134,프랑스,프랑스,,(주)유레카픽쳐스,15세관람가,멜로/로맨스,파트리스 르꽁트,"파브리스 루치니,상드린 보네르"
451,빅 화이트,2005-12-29,"44,578,500",0.0%,"44,578,500","6,769","6,769",36,608,미국,미국,,CJ ENM,15세관람가,"코미디,드라마,범죄",마크 미로드,"로빈 윌리엄스,홀리 헌터,우디 해럴슨"
452,커피와 담배,2006-07-27,"45,806,500",0.0%,"45,806,500","6,766","6,766",2,180,미국,미국,,"(주)영화사 안다미로,(주)스폰지이엔티","12세이상관람가,12세관람가",드라마,짐 자무시,"로베르토 베니니,빌 머레이"
453,다섯 개의 시선,2006-01-13,"43,699,000",0.0%,"43,699,000","6,593","6,593",15,457,한국,한국,국가인권위원회,CJ ENM,12세관람가,다큐멘터리,"정지우,김동원,박경희,류승완,장진","류승룡,정은혜,오태경,서주희,강관호,박영준,안길강,김수현,이도겸"
454,마법사들,2006-03-30,"38,682,500",0.0%,"38,682,500","6,456","6,456",8,437,한국,한국,"(주)드림컴스,마법사필름",(주)드림컴스,15세관람가,드라마,송일곤,"정웅인,이승비,강경헌,김학선"
455,SICAF2006 서울국제만화애니페스티벌(0524-0528),2006-05-24,"32,118,000",0.0%,"32,118,000","6,280","6,280",3,107,,,,,,,,
456,공룡 티렉스,2006-04-13,"41,153,000",0.0%,"41,153,000","6,207","6,207",1,159,캐나다,캐나다,,씨제이 씨지브이(CJ CGV)(주),전체관람가,어드벤처,브렛 레너드,"피터 호튼,리즈 스타우버"
457,라스트 데이즈,2006-04-27,"41,167,500",0.0%,"41,167,500","6,001","6,001",2,167,미국,미국,HBO필름,(주)스폰지이엔티,15세관람가,드라마,구스 반 산트,마이클 피트
458,별별 이야기,2005-09-23,"33,524,500",0.0%,"33,524,500","5,899","5,899",11,511,한국,한국,국가인권위원회,"영화사청어람(주),아트플러스시네마네트워크",전체관람가,"애니메이션,드라마","유진희,권오성,박윤경,이성강,이애림,김준,박재동,정연주","백현주,정명준,이영민"
459,나스카 카레이싱3D,2006-03-30,"42,989,000",0.0%,"42,989,000","5,865","5,865",2,184,캐나다,캐나다,워너 브러더스 픽쳐스,씨제이 씨지브이(CJ CGV)(주),전체관람가,액션,사이먼 윈서,키퍼 서덜랜드
460,제5회 미장센단편영화제(2006),2006-06-29,"18,263,500",0.0%,"18,263,500","5,864","5,864",3,53,,,,,,,,
461,빅 마마 하우스:근무중 이상무,2006-02-16,"33,059,500",0.0%,"33,059,500","5,751","5,751",18,396,미국,미국,"이십세기폭스필름코퍼레이션,뉴리전시 픽쳐스",이십세기폭스코리아(주),12세관람가,"액션,코미디",존 화이트셀,"마틴 로렌스,니아 롱,에밀리 프록터"
462,어떤 나라,2005-08-26,"36,568,500",0.0%,"36,568,500","5,626","5,626",3,200,영국,영국,,(주)동숭아트센터,12세관람가,다큐멘터리,대니얼 고든,
463,여고생 시집가기,2004-12-23,"33,573,500",0.0%,"357,352,000","5,587","57,943",8,248,한국,한국,(주)더존필름,무비즈엔터테인먼트㈜,15세관람가,코미디,오덕환,"은지원,임은경,황재석,김희성,박정율,신효진,김경환,민성주,정다빈,김철준,윤기원,이칸희,김동효,심이영"
464,금발의 초원,2006-09-28,"37,519,000",0.0%,"37,519,000","5,421","5,421",2,146,일본,일본,,(주)스폰지이엔티,12세관람가,멜로/로맨스,이누도 잇신,"이케와키 치즈루,이세야 유스케"
465,더 차일드,2006-01-27,"36,731,000",0.0%,"36,731,000","5,290","5,290",1,114,벨기에,벨기에,,"찬란,스폰지",12세관람가,드라마,"장 피에르 다르덴,뤽 다르덴","제레미 레니에,데보라 프랑수아"
466,우리개 이야기,2006-06-08,"34,889,500",0.0%,"34,889,500","5,181","5,181",14,292,일본,일본,,(주)영화랑,전체관람가,드라마,"이누도 잇신,테츠히사 네즈,사토 신스케","나카무라 시도,이토 미사키,미야자키 아오이"
467,그녀는 날 싫어해,2006-11-02,"31,908,500",0.0%,"31,908,500","4,983","4,983",11,473,미국,미국,,프리비젼엔터테인먼트,18세관람가,"코미디,드라마",스파이크 리,"안소니 마키,케리 워싱턴"
468,빅 리버,2006-08-17,"32,191,500",0.0%,"32,191,500","4,963","4,963",1,149,일본,"일본,미국",오피스 키타노,(주)스폰지이엔티,12세관람가,드라마,후나하시 아츠시,"오다기리 조,클로에 스나이더"
469,2005년 미장센 단편영화제,2005-06-23,"15,459,500",0.0%,"15,459,500","4,949","4,949",3,61,,,,,,,,
470,서스펙트 제로,2005-03-17,"28,196,000",0.0%,"28,196,000","4,918","4,918",12,463,미국,미국,파라마운트 픽쳐스,소니픽쳐스릴리징코리아,15세관람가,공포(호러),E. 엘리아스 메리지,"아론 에크하트,벤 킹슬리"
471,대통령의 죽음,2006-12-28,"28,680,500",0.0%,"28,680,500","4,879","4,879",30,450,영국,영국,,(주)프라임엔터테인먼트,12세이상관람가,"드라마,미스터리",가브리엘 레인지,"브라이언 볼랜드,헨드 아요브,마이클 레일리 버크"
472,SICAF2005 서울국제만화애니페스티벌(0811-0816),,"21,759,000",0.0%,"21,759,000","4,787","4,787",4,113,,,,,,,,
473,"라스트 라이프, 라스트 러브",2005-09-02,"30,928,000",0.0%,"30,928,000","4,739","4,739",2,208,태국,"태국,일본",보헤미안프로덕션즈,(주)영화랑,15세관람가,"드라마,멜로/로맨스",펜엑 라타나루앙,"아사노 타다노부,시니타 분야삭"
474,오늘의 사건사고,2006-04-06,"31,734,500",0.0%,"31,734,500","4,718","4,718",2,144,일본,일본,아오이프로모션,(주)스폰지이엔티,12세관람가,멜로/로맨스,유키사다 이사오,츠마부키 사토시
475,"모두들, 괜찮아요?",2006-03-24,"30,810,500",0.0%,"30,810,500","4,699","4,699",27,580,한국,한국,(주)마술피리,CJ ENM,15세관람가,"드라마,코미디,가족",남선호,"김유석,김호정,김유나,이경석,최태용,황선희,심효진,이관학,박현섭,김성권,이성택,임정현,김정란,최용진,이주은,정석용,박명신,백현주,최광일"
476,방문자,2006-11-15,"31,998,300",0.0%,"31,998,300","4,661","4,661",1,114,한국,한국,"(주)엘제이필름,(주)프라임엔터테인먼트",CJ ENM,15세이상관람가,드라마,신동일,"김재록,강지환,성민영,송근호,송현창,신승호,윤희선,신재선,최호준,이경한,서승오,김상완,윤태련,장정민,윤혜진,이종인,우기홍,오창경"
477,로보트 태권V(76년 디지털 복원판),,"22,393,500",0.0%,"22,393,500","4,611","4,611",1,84,한국,한국,"영화진흥위원회,(주)로보트태권브이",,전체관람가,SF,김청기,
478,보이지 않는 물결,2006-05-11,"29,047,000",0.0%,"29,047,000","4,516","4,516",5,323,태국,태국,포르티시모 필름,CJ ENM,15세관람가,드라마,펜엑 라타나루앙,"아사노 타다노부,강혜정"
479,철수♡영희,2005-01-07,"27,482,000",0.0%,"27,482,000","4,504","4,504",12,399,한국,한국,(주)씨네광장,스폰지,전체관람가,드라마,황규덕,"박태용,정진영,홍진화,조은혜,박태영,박태영,박혜란,김상운,최경진,최데레사,이홍주,임기순,임기웅,장소영,전하은,임소희,이호근,박송이,정지수,김지윤,이태성,이윤재,김주희"
480,실비아,2005-04-15,"29,280,000",0.0%,"29,280,000","4,372","4,372",9,286,영국,영국,"비비씨필름즈,브리티쉬필름카운실,캐피털 필름",(주)동숭아트센터,15세관람가,드라마,크리스틴 제프스,"다니엘 크레이그,기네스 팰트로우"
481,2005칸국제광고제 수상작 필름페스티벌,2005-10-29,"29,712,500",0.0%,"29,712,500","4,273","4,273",1,42,,,,,,,,
482,서울애니마떼끄 최강애니전,,"13,053,000",0.0%,"13,053,000","4,226","4,226",1,33,,,,,,,,
483,세르쥬노박의 겨울여행,2006-11-30,"26,808,500",0.0%,"26,808,500","4,135","4,135",28,620,프랑스,"프랑스,이탈리아,스위스",,(주)미로비젼,18세관람가,드라마,로베르토 안도,"다니엘 오떼유,그레타 스카키"
484,리플리스 게임,2005-10-07,"28,005,500",0.0%,"28,005,500","4,059","4,059",4,223,이탈리아,이탈리아,카틀레야,스폰지,15세관람가,드라마,릴리아나 카바니,"존 말코비치,레이 윈스톤"
485,추억은 방울방울,,"26,043,500",0.0%,"26,043,500","4,006","4,006",1,116,일본,일본,스튜디오 지브리,,전체관람가,"애니메이션,드라마",다카하타 이사오,"이마이 미키,야나기바 토시로"
486,랑페르,2006-12-14,"27,635,000",0.0%,"27,635,000","3,985","3,985",1,71,프랑스,"프랑스,벨기에,일본,이탈리아",,㈜영화사 백두대간,15세관람가,드라마,다니스 타노비치,"엠마누엘 베아르,까랭 비야"
487,돈 컴 노킹,2006-02-23,"26,082,000",0.0%,"26,082,000","3,839","3,839",4,239,미국,미국,한웨이필름,(주)스폰지이엔티,15세관람가,드라마,빔 벤더스,"샘 쉐퍼드,제시카 랭"
488,환생,2003-10-31,"26,387,500",0.0%,"26,387,500","3,813","3,813",1,86,일본,일본,,시나브로엔터테인먼트(주),전체관람가,"멜로/로맨스,드라마",시오타 아키히코,"쿠사나기 츠요시,다케우치 유코"
489,추방된 사람들,2005-05-20,"23,730,500",0.0%,"23,730,500","3,715","3,715",4,300,프랑스,프랑스,"피라미드 프로덕션,까날 플러스,TPS Cinema,니카추",판씨네마(주),15세관람가,"드라마,어드벤처",토니 갓리프,"루브나 아자발,로맹 뒤리스"
490,빨간 구두,2005-10-14,"25,175,000",0.0%,"25,175,000","3,712","3,712",7,350,이탈리아,이탈리아,"카틀레야,알키미아시네마",(주)아펙스 엔터테인먼트,18세관람가,드라마,세르지오 카스텔리토,"페넬로페 크루즈,세르지오 카스텔리토"
491,엘프,2004-12-15,"15,658,500",0.0%,"344,242,500","3,687","57,377",4,136,미국,미국,뉴라인 시네마,이십세기폭스코리아(주),전체관람가,코미디,존 파브로,"윌 페렐,제임스 칸,밥 뉴하트,에드워드 애스너,주이 디샤넬"
492,제5회프랑스영화제 15편(2005.5.25_6.12),2005-05-26,"18,983,500",0.0%,"18,983,500","3,617","3,617",2,115,프랑스,프랑스,,,,,,
493,초승달과 밤배,2005-08-25,"21,177,000",0.0%,"21,177,000","3,518","3,518",6,300,한국,한국,"(주)신씨네,엔넷커뮤니케이션(주)",엔넷커뮤니케이션(주),전체관람가,드라마,장길수,"김애경,김서현,이요섭,이상현,한예린,신지수,장서희,김효성,김홍준,조민호,박재호,조정은,조정은,방병규,서창호,서효승,윤병선,장희진,이원일,유순철,김일우,기주봉,조현식"
494,세번째 시선,2006-11-23,"21,525,900",0.0%,"21,525,900","3,510","3,510",7,281,한국,한국,국가인권위원회,(주)영화사 진진,12세관람가,드라마,"이미연,정윤철,홍기선,김선,김현필","정진영,김태우,전혜진,오지혜,김현일,이기한,강시원,유성훈,이호진,정기환,임정호,김진의,이광진"
495,연애의 기술,2006-11-22,"23,750,500",0.0%,"23,750,500","3,421","3,421",1,94,스페인,스페인,,㈜영화사 백두대간,청소년관람불가,드라마,에밀리오 마르티네즈 라자로,"에르네스토 알테리오,파즈 베가"
496,모래와 안개의 집,2005-04-29,"22,249,000",0.0%,"22,249,000","3,404","3,404",26,473,미국,미국,드림웍스 SKG,미디어라인코리아,15세관람가,드라마,바딤 피얼먼,"제니퍼 코넬리,벤 킹슬리"
497,비욘드 러브,2006-09-14,"23,151,000",0.0%,"23,151,000","3,360","3,360",1,42,인도,인도,,(주)월드시네마,12세관람가,"멜로/로맨스,드라마",수바시 가이,"비벡 오베로이,안토니아 버내스"
498,스위트 크리스마스,2006-12-21,"22,231,500",0.0%,"22,231,500","3,348","3,348",4,84,미국,미국,코드 엔터테인먼트,(주)영화사 진진,12세이상관람가,드라마,채즈 팔민테리,"페넬로페 크루즈,수잔 서랜든"
499,판타스틱 애니월드,2006-04-13,"22,137,500",0.0%,"22,137,500","3,334","3,334",1,96,캐나다,캐나다,,씨제이 씨지브이(CJ CGV)(주),전체관람가,"애니메이션,어드벤처,가족",콜린 데이비스,"제나 엘프만,매트 프류어"
500,죽음의 숲-어느날 갑자기 네번째 이야기,2006-08-17,"21,760,000",0.0%,"21,760,000","3,241","3,241",6,214,한국,한국,"(주)소프트랜드 영상 사업부 에이포스트 픽쳐스,CJ ENM",CJ ENM,18세관람가,공포(호러),김정민,"이종혁,소이현,박세영,김용대,최성민,박충선"
501,터치 오브 스파이스,2005-11-25,"22,287,000",0.0%,"22,287,000","3,236","3,236",2,153,그리스,그리스,빌리지 로드쇼 픽쳐스,프리비젼엔터테인먼트,12세관람가,드라마,타소스 불메티스,오디세즈 파파스필리오풀로스
502,5x2,2006-05-26,"21,501,500",0.0%,"21,501,500","3,155","3,155",2,166,프랑스,프랑스,까날 플러스,(주)스폰지이엔티,18세관람가,"드라마,멜로/로맨스",프랑수아 오종,"발레리아 브루니 테데쉬,스테판 프레스"
503,루시아,2005-09-02,"21,090,000",0.0%,"21,090,000","3,137","3,137",3,156,프랑스,프랑스,,스폰지,18세관람가,멜로/로맨스,훌리오 메뎀,"파즈 베가,트리스탄 울로아"
504,천상의 소녀,2006-02-02,"20,688,300",0.0%,"20,688,300","3,083","3,083",1,112,아프카니스탄,"아프카니스탄,아일랜드,일본",,(주)영화랑,12세관람가,드라마,세디그 바르막,"마리나 골바하리,아리프 헤라티"
505,불편한 진실,2006-09-14,"19,043,500",0.0%,"19,043,500","3,070","3,070",8,195,미국,미국,,UIP코리아,전체관람가,다큐멘터리,데이비드 구겐하임,"조지 부시,앨 고어"
