■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2007-01-01~2008-12-31   영화구분: 일반영화   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
63,트와일라잇,2008-12-10,"8,369,922,000",0.5%,"8,369,922,000","1,292,332","1,292,332",345,"28,082",미국,미국,,"판씨네마(주),(주)넥스트엔터테인먼트월드(NEW)",12세이상관람가,"액션,멜로/로맨스,판타지,공포(호러)",캐서린 하드윅,"크리스틴 스튜어트,로버트 패틴슨"
64,꿀벌대소동,2008-01-03,"7,385,195,000",0.4%,"7,385,195,000","1,238,064","1,238,064",271,"27,715",미국,미국,,CJ ENM,전체관람가,"가족,애니메이션,어드벤처,코미디","스티브 히크너,사이몬 J.스미스","제리 사인펠드,르네 젤위거"
65,포비든 킹덤: 전설의 마스터를 찾아서,2008-04-24,"7,872,731,500",0.4%,"7,872,731,500","1,211,882","1,211,882",394,"37,728",미국,미국,,(주)시네마서비스,12세이상관람가,"액션,어드벤처,판타지",롭 민코프,"이연걸,성룡,마이클 안가라노,유역비"
66,만남의 광장,2007-08-15,"7,819,284,000",0.4%,"7,819,284,000","1,211,528","1,211,528",256,"28,301",한국,한국,(주)씨와이필름,(주)쇼박스,12세이상관람가,코미디,김종진,"임창정,박진희,김수미,류승범,최우혁,최무인,서태민,이형철,백일섭,심원철,박경순,손종학,이한위,김광규,손진호,박현영,김희원,송재룡,임현성"
67,즐거운 인생,2007-09-13,"7,874,566,500",0.4%,"7,874,566,500","1,202,719","1,202,719",322,"39,418",한국,한국,(주)영화사아침,CJ ENM,전체관람가,드라마,이준익,"김상호,김윤석,주진모,장근석,정진영,김호정,송재완,조성구,홍인기,노브레인,정성미,이정연,신정근,정민성"
68,황진이,2007-06-06,"7,763,409,000",0.4%,"7,763,409,000","1,191,690","1,191,690",456,"39,067",한국,한국,"(주)씨네이천,(주)씨즈엔터테인먼트",(주)시네마서비스,15세이상관람가,"드라마,멜로/로맨스",장윤현,"송혜교,유지태,류승룡,윤여정,정유미,김병철,김유정,김응수,김현아,허지원,김명철,최재욱,박철호,조원일,심온,박철호,김석기,유연수,장문정,윤지혜,박성일,박성환,오영두,이광희,이다경,조승연,이미소,김호연,손종학,윤영민,김부선,오태경,배용근,손진호,장원영,진용욱,예수정,리우진,임현성,권태원,이현우"
69,최강로맨스,2007-01-25,"6,931,136,500",0.4%,"6,931,136,500","1,190,703","1,190,703",253,"26,656",한국,한국,"㈜더드림앤드픽쳐스,(주)디알엠엔터테인먼트",(주)쇼박스,15세이상관람가,"멜로/로맨스,코미디",김정우,"이동욱,현영,손승진,정현,박진호,류성열,마창일,모종혁,김도현,이상하,유용주,곽진석,권기덕,전혜진,임영수,오현암,이영림,김진숙,이현수,조승연,이종석,황석정,이종수,이도겸,이미은,주석태,정인기,곽진석"
70,못말리는 결혼,2007-05-10,"7,712,339,500",0.4%,"7,712,339,500","1,188,326","1,188,326",299,"34,518",한국,한국,"(주)컬처캡미디어,엠넷미디어",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,김성욱,"김수미,김애경,유진,하석진,임채무,윤다훈,김경욱,최기석,박경희,이화순,김재혁,성은,장소연,임채무,전국향,이정민"
71,서양 골동 양과자점 앤티크,2008-11-13,"7,419,935,000",0.4%,"7,419,935,000","1,181,233","1,181,233",436,"42,124",한국,한국,"영화사 집,(주)수필름","오퍼스픽쳐스(유),(주)쇼박스",15세이상관람가,드라마,민규동,"주지훈,김재욱,유아인,최지호,탁트인,김라희,조수빈,박찬형,이상하,유정훈,이휘향,문희경,서영희,김규리,이영진,김창완,박준면,조희봉,이주실,남명렬,권태원,이정민,박상훈"
72,이장과 군수,2007-03-29,"7,594,186,000",0.4%,"7,594,186,000","1,179,661","1,179,661",315,"35,021",한국,한국,(주)싸이더스,CJ ENM,12세이상관람가,코미디,장규성,"차승원,유해진,김응수,최정원,강귀호,조상범,김보라,남일우,정강조,유재인,유호준,김철웅,이승호,이경철,양은주,이원종,변희봉,염정아,정대용,이승호,전원주,최교식"
73,행복,2007-10-03,"7,737,684,000",0.4%,"7,737,684,000","1,174,495","1,174,495",332,"35,508",한국,한국,"라이필름,영화사 집",(주)쇼박스,15세이상관람가,"드라마,멜로/로맨스",허진호,"황정민,임수정,공효진,신종민,남주현,박혜은,최명화,최민선,이홍재,장진희,임병관,김창섭,이한우,박인환,유승목,신신애,조용준,류승수,김기천,주부진"
74,"10,000 BC",2008-03-13,"7,443,923,500",0.4%,"7,443,923,500","1,134,364","1,134,364",362,"38,983",미국,미국,,워너브러더스 코리아(주),15세이상관람가,"어드벤처,드라마",롤랜드 에머리히,"스티븐 스트레이트,카밀라 벨"
75,벼랑 위의 포뇨,2008-12-17,"7,056,476,500",0.4%,"7,056,476,500","1,117,846","1,117,846",380,"24,432",일본,일본,,(주)쇼박스,전체관람가,"애니메이션,어드벤처,판타지",미야자키 하야오,"야마구치 토모코,아마미 유키"
76,6년째 연애중,2008-02-05,"7,422,697,000",0.4%,"7,422,697,000","1,112,238","1,112,238",326,"27,465",한국,한국,(주)피카소필름,(주)스튜디오210,15세이상관람가,"멜로/로맨스,드라마",박현진,"김하늘,윤계상,차현정,신성록,김혜옥,허자연,김란,이상엽,안병래,김나연,정동규,김용완,김지애,이대연,옥지영,조용준,진용욱,서동원"
77,잃어버린 세계를 찾아서,2008-12-17,"7,025,254,500",0.4%,"7,025,254,500","1,079,915","1,079,915",320,"25,000",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"SF,어드벤처,가족,액션",에릭 브리빅,"브렌든 프레이저,조쉬 허처슨"
78,섹스 앤 더 시티,2008-06-05,"7,134,526,100",0.4%,"7,134,526,100","1,067,550","1,067,550",361,"24,795",미국,미국,,에스케이텔레콤(주),청소년관람불가,"멜로/로맨스,코미디",마이클 패트릭 킹,"사라 제시카 파커,킴 캐트럴,신시아 닉슨,크리스틴 데이비스,크리스 노스"
79,그 여자 작사 그 남자 작곡,2007-02-28,"6,759,412,500",0.4%,"6,759,412,500","1,063,950","1,063,950",153,"28,830",미국,미국,캐슬 락 엔터테인먼트,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",12세이상관람가,"멜로/로맨스,드라마",마크 로렌스,"휴 그랜트,드류 베리모어"
80,스텝업 2 : 더 스트리트,2008-03-13,"6,869,402,500",0.4%,"6,869,402,500","1,044,659","1,044,659",280,"36,876",미국,미국,,㈜스튜디오이쩜영,12세이상관람가,"멜로/로맨스,드라마",존 추,"선자 손,윌 켐프,브리아나 에비건,로버트 호프만"
81,지금 사랑하는 사람과 살고 있습니까?,2007-08-15,"7,004,658,500",0.4%,"7,004,658,500","1,042,955","1,042,955",291,"26,165",한국,한국,(주)씨네이천,(주)시네마서비스,청소년관람불가,"드라마,멜로/로맨스",정윤수,"박용우,한채영,이동건,엄정화,허은,박인영,심준보,이현순,이형숙,강성필,박혁민"
82,삼국지:용의 부활,2008-04-03,"6,658,854,000",0.4%,"6,658,854,000","1,025,302","1,025,302",322,"40,967",중국,"중국,한국,홍콩",(주)태원엔터테인먼트,에스케이텔레콤(주),15세이상관람가,"사극,드라마,액션,전쟁",이인항,"유덕화,매기 큐,적룡"
83,라따뚜이,2007-07-25,"6,342,436,400",0.3%,"6,342,436,400","1,025,205","1,025,205",261,"18,365",미국,미국,"픽사 애니메이션 스튜디오,월트 디즈니 픽쳐스",한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,드라마,코미디,가족",브래드 버드,"패튼 오스왈트,루 로마노,피터 손"
84,밴티지 포인트,2008-02-28,"6,679,552,000",0.4%,"6,679,552,000","1,007,729","1,007,729",289,"35,545",미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,"스릴러,드라마,액션",피트 트래비스,"데니스 퀘이드,매튜 폭스,포레스트 휘테커,시고니 위버"
85,인크레더블 헐크,2008-06-12,"6,449,106,000",0.3%,"6,449,106,000","991,417","991,417",417,"28,047",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,판타지,SF",루이스 리테리어,"에드워드 노튼,리브 타일러"
86,베오울프,2007-11-14,"6,791,108,000",0.4%,"6,791,108,000","968,535","968,535",326,"29,514",미국,미국,"이미지무버,워너 브러더스 픽쳐스,파라마운트 픽쳐스",워너브러더스 코리아(주),15세이상관람가,"애니메이션,드라마,어드벤처,판타지",로버트 저메키스,"레이 윈스톤,안젤리나 졸리"
87,바보,2008-02-28,"6,306,816,500",0.3%,"6,306,816,500","967,654","967,654",264,"33,564",한국,한국,(주)와이어투와이어필름,CJ ENM,12세이상관람가,드라마,김정권,"차태현,하지원,박희순,박그리나,신동수,유윤상,임형국,조덕현,정경순,이기영,전미선,송영학,이상훈"
88,향수 : 어느 살인자의 이야기,2007-03-22,"5,843,824,000",0.3%,"5,843,824,000","967,602","967,602",237,"26,857",영국,영국,,"(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트",15세이상관람가,"드라마,스릴러",톰 티크베어,"벤 위쇼,더스틴 호프만"
89,내 사랑,2007-12-18,"6,315,244,000",0.3%,"6,315,244,000","962,134","962,134",240,"21,153",한국,한국,(주)오죤필름,(주)쇼박스,12세이상관람가,"멜로/로맨스,드라마",이한,"감우성,최강희,엄태웅,김민채,박정민,이은아,이연희,정일우,서신애,임정은,박정민,최현주,황재호,박지호,남동협,박현정,안창수,한상현,민경만,유재훈,최선미,장현수,이선화,박새롬,정은혜,엄광원,이한위,최욱,최종률,오연아"
90,우아한 세계,2007-04-05,"6,161,685,500",0.3%,"6,161,685,500","960,658","960,658",405,"35,849",한국,한국,(주)루씨필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,액션,한재림,"송강호,박지영,오달수,김혜진,최재연,박은미,김소은,조학현,박현아,배수만,권태원,차민석,이미희,김성일,정용우,정재한,민성욱,홍성덕,박진우,이대연,오정세,최종률,윤제문,최일화,최정열,정인기"
91,오스트레일리아,2008-12-10,"6,117,517,000",0.3%,"6,117,517,000","945,067","945,067",435,"23,170",미국,미국,,이십세기폭스코리아(주),12세이상관람가,"사극,멜로/로맨스,서부극(웨스턴)",바즈 루어만,"휴 잭맨,니콜 키드먼"
92,GP 506,2008-04-03,"6,316,842,000",0.3%,"6,316,842,000","936,945","936,945",355,"35,830",한국,한국,(주)보코픽쳐스,(주)쇼박스,청소년관람불가,"공포(호러),미스터리,스릴러",공수창,"천호진,조현재,이영훈,이도겸,이정헌,김병철,강남미,성진욱,허문호,안호연,이태금,신진우,박창용,김기현,전정식,차봉주,이산복,박대성,김성범,박상언,오정우,이주환,민성욱,조진웅,문영동,문영동,손병호,박준혁"
93,김관장 대 김관장 대 김관장,2007-02-08,"5,575,404,600",0.3%,"5,575,404,600","925,661","925,661",355,"27,825",한국,한국,(주)태원엔터테인먼트,(주)쇼박스,15세이상관람가,코미디,박성균,"권오중,최성국,조원희,신현준,김웅민,박광남,오승현,이재석,정준하,탁재훈,이한위"
94,에라곤,2007-01-11,"5,359,051,500",0.3%,"5,360,017,500","915,232","915,370",276,"24,405",미국,미국,,이십세기폭스필름코퍼레이션,12세이상관람가,"판타지,드라마,액션,스릴러",스테판 팡메이어,"에드워드 스펠리어스,시에나 길로리,에드 스펠리어스"
95,마이 파더,2007-09-06,"5,641,848,000",0.3%,"5,641,848,000","901,055","901,055",342,"31,444",한국,한국,"시네라인투(주),시네라인㈜인네트",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"드라마,가족",황동혁,"김영철,다니엘 헤니,안석환,최정원,김인권,송수연,김희준,이태금,이건문,최창환,김봉조,고지현,김우준,김호연,이금희,전국환,최종률,이장유,신유람,최원"
96,조폭마누라3,2006-12-28,"5,460,173,000",0.3%,"8,851,336,500","899,685","1,468,191",349,"20,279",한국,"한국,홍콩",,(주)쇼박스,15세이상관람가,"액션,코미디",조진규,"최령,이범수,서기,심정호,안광남,김도영,민성주,임결향,오지명,오복연,김준형,김병춘,지대한,조희봉,오복연"
97,크로싱,2008-06-26,"5,651,660,500",0.3%,"5,651,660,500","898,000","898,000",304,"28,099",한국,"한국,중국,몽고",(주)캠프비,(주)벤티지홀딩스,12세이상관람가,드라마,김태균,"차인표,신명철,주다영,서영화,김민채,김경란,박정순,임홍식,홍성수,김나영,최상현,김재훈,이광원,장소연,전배수,손진호,조용준,진용욱,정민성"
98,상사부일체,2007-09-19,"5,807,823,500",0.3%,"5,807,823,500","883,965","883,965",313,"28,902",한국,한국,(주)두손시네마,이십세기폭스코리아(주),15세이상관람가,"코미디,액션",심승보,"손창민,박상면,김성민,강경덕,최정림,조은선,안몽식,조지훈,전창걸,김남준,서지혜,문호진,김기숙,박경숙,공정환,박동현,박미나,윤미라,장은정,권미경,임성준,이호연,이수형,장규성,김순남,이영신,양지은,양영준,이치승,김현철,이성재,최진호,김기현,이승신,지대한,공정환,이언수"
99,스타더스트,2007-08-15,"5,504,267,500",0.3%,"5,504,267,500","847,766","847,766",177,"17,596",미국,미국,파라마운트 픽쳐스,CJ ENM,12세이상관람가,"판타지,액션,어드벤처,SF",매튜 본,"클레어 데인즈,찰리 콕스"
100,숙명,2008-03-20,"5,680,873,500",0.3%,"5,680,873,500","846,903","846,903",340,"29,178",한국,한국,엠케이디케이,CJ ENM,청소년관람불가,"드라마,액션",김해곤,"송승헌,권상우,김인권,박한별,임정희,박유택,최재환,노남석,이명호,정우,이승준,이민아,지성"
101,예스맨,2008-12-17,"5,394,039,500",0.3%,"5,394,039,500","818,604","818,604",241,"16,616",미국,미국,,워너브러더스 코리아(주),15세이상관람가,"코미디,드라마",페이튼 리드,"짐 캐리,주이 데샤넬"
102,스피드 레이서,2008-05-08,"5,215,502,000",0.3%,"5,215,502,000","798,718","798,718",412,"26,555",미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,가족","릴리 워쇼스키,라나 워쇼스키","정지훈,매튜 폭스"
103,러시 아워 3,2007-10-03,"4,952,254,000",0.3%,"4,952,254,000","780,794","780,794",262,"32,911",미국,미국,뉴라인 시네마,CJ ENM,15세이상관람가,"범죄,코미디,액션,스릴러",브렛 래트너,"성룡,크리스 터커"
104,데자뷰,2007-01-11,"4,758,055,500",0.3%,"4,763,669,500","777,521","778,323",201,"16,882",미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,액션,토니 스콧,"덴젤 워싱턴,발 킬머"
105,모던보이,2008-10-02,"4,992,149,500",0.3%,"4,992,149,500","762,337","762,337",371,"28,922",한국,한국,"(주)시네마서비스글로벌,(주)시네마서비스",CJ ENM,12세이상관람가,"드라마,멜로/로맨스,미스터리",정지우,"이새별,박해일,김혜수,김남길,김영재,김준배,허민,박용성,백설아,한지원,최광렬,이후선,박성현,박성현,전배수,김광규,이칸희,주석태,이승비,정민성,김기천,홍상진"
106,순정만화,2008-11-27,"4,682,641,000",0.3%,"4,682,641,000","731,706","731,706",368,"26,483",한국,한국,"㈜렛츠필름,영화사청어람(주)",CJ ENM,12세이상관람가,"멜로/로맨스,코미디",류장하,"유지태,이연희,채정안,강인,최수영,황석정,최희용,황인준,나수윤,최민호,박보경,김호연,박서연,이선주,김태훈,김지훈,김해자,신동우,이민선,이주실,박보경"
107,드림걸즈,2007-02-22,"4,503,210,800",0.2%,"4,503,210,800","716,452","716,452",132,"14,712",미국,미국,"드림웍스 SKG,파라마운트 픽쳐스","(주)영화사오원,CJ ENM",15세이상관람가,"드라마,뮤지컬",빌 콘돈,"제이미 폭스,비욘세 놀즈,에디 머피,제니퍼 허드슨,대니 글로버"
108,두 얼굴의 여친,2007-09-13,"4,586,849,000",0.2%,"4,586,849,000","700,417","700,417",382,"28,774",한국,한국,(주)화인웍스,(주)쇼박스,15세이상관람가,"멜로/로맨스,코미디",이석훈,"봉태규,정려원,진태현,김혜옥,이영아,강병조,조달환,임성찬,임형국,이혜은,김정민,김사희"
109,스위니 토드 : 어느 잔혹한 이발사 이야기,2008-01-17,"4,757,200,500",0.3%,"4,757,200,500","698,306","698,306",247,"20,509",미국,미국,,워너브러더스 코리아(주),청소년관람불가,"뮤지컬,범죄,스릴러",팀 버튼,"조니 뎁,헬레나 본햄 카터"
110,님스 아일랜드,2008-07-17,"4,271,690,000",0.2%,"4,271,690,000","694,539","694,539",266,"21,437",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"코미디,어드벤처,가족",마크 레빈,제라드 버틀러
111,라스베가스에서만 생길 수 있는 일,2008-05-29,"4,600,092,000",0.2%,"4,600,092,000","693,874","693,874",273,"21,653",미국,미국,,이십세기폭스코리아(주),15세이상관람가,"멜로/로맨스,코미디",톰 바우건,"카메론 디아즈,애쉬튼 커처"
112,천일의 스캔들,2008-03-20,"4,597,058,500",0.2%,"4,597,058,500","693,836","693,836",142,"21,418",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"사극,멜로/로맨스",저스틴 채드윅,"나탈리 포트만,스칼렛 요한슨,에릭 바나"
113,스파이더위크가의 비밀,2008-02-14,"4,131,788,500",0.2%,"4,131,788,500","676,155","676,155",185,"20,125",미국,미국,,CJ ENM,전체관람가,"어드벤처,판타지",마크 S. 워터스,"프레디 하이모어,사라 볼거"
114,리핑 10개의 재앙,2007-04-19,"4,225,944,500",0.2%,"4,225,944,500","656,652","656,652",150,"20,928",미국,미국,"워너 브러더스 픽쳐스,다크 캐슬 엔터테인먼트",워너브러더스 코리아(주),15세이상관람가,"SF,공포(호러),스릴러",스티븐 홉킨스,"힐러리 스웽크,안나소피아 롭"
115,울학교 이티,2008-09-11,"4,159,767,500",0.2%,"4,159,767,500","652,178","652,178",296,"21,819",한국,한국,㈜커리지필름,에스케이텔레콤(주),15세이상관람가,"드라마,코미디",박광춘,"김수로,이한위,백성현,박보영,이민호,문채원,이찬호,김성령,김주희,유정호,강내균,김홍태,김명덕,김기방,홍지연,반창준,한수정,육경삼,윤두태,장근영,김재근,최용기,김정근,이언정,조성환,김병옥,김형범,김영옥,정종열,신유람,서병철"
116,로보트 태권V(76년 디지털 복원판),,"3,594,834,500",0.2%,"3,617,228,000","652,059","656,670",218,"15,576",한국,한국,"영화진흥위원회,(주)로보트태권브이",,전체관람가,SF,김청기,
117,눈먼자들의 도시,2008-11-20,"4,367,170,000",0.2%,"4,367,170,000","646,826","646,826",226,"22,883",캐나다,"캐나다,일본,브라질",,(주)싸이더스,청소년관람불가,"드라마,멜로/로맨스,스릴러,미스터리",페르난도 메이렐레스,"줄리안 무어,마크 러팔로"
118,리턴,2007-08-08,"4,271,881,500",0.2%,"4,271,881,500","641,852","641,852",235,"15,222",한국,한국,"(주)아름다운영화사,로터스필름(주)",CJ ENM,청소년관람불가,"미스터리,스릴러",이규만,"김명민,김병철,정유석,김태우,유준상,김유미,허행욱,박정순,조지은,박효진,노남석,한상문,백승환,김나래,김건수,전영현,김경택,이민규,유석진,이지형,최민경,전만재,전우진,임말숙,최승희,오세윤,최윤영,김진선,김지선,김은아,조승연,서영화,장준녕,김뢰하,이승호"
119,호튼,2008-04-30,"3,801,884,000",0.2%,"3,801,884,000","635,579","635,579",336,"18,846",미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,가족","지미 헤이워드,스티브 마티노","짐 캐리,스티브 카렐"
120,다찌마와리,2008-08-14,"4,128,754,000",0.2%,"4,128,754,000","628,359","628,359",299,"23,413",한국,한국,"(주)외유내강,(주)쇼박스",(주)쇼박스,12세이상관람가,"액션,어드벤처,코미디",류승완,"임원희,공효진,박시연,황보라,구본웅,김수현,김현우,이수현,류승범,강구현,허명행,송민석,송선찬,김동후,박지만,황정욱,노남석,주아영,류승완,권지훈,차주한,민지민,민지민,민지민,박갑진,곽진석,윤대원,윤대원,최봉록,권귀덕,권문철,권문철,이아영,이용신,양태용,김영인,이현주,정우,김병옥,조덕현,정석용,천성훈,조상건,안길강,오지혜,김뢰하,이도겸,이영아,김동후,이정민,곽진석"
