■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2009-01-01~2010-12-31   영화구분: 일반영화   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
64,킹콩을 들다,2009-07-01,"8,851,802,500",0.4%,"8,851,802,500","1,262,858","1,262,858",411,"42,631",한국,한국,"(주)알지엔터웍스,(주)씨엘엔터테인먼트",(주)넥스트엔터테인먼트월드(NEW),전체관람가,드라마,박건용,"이범수,조안,김민영,송재희,박준규,박진희,박찬희,김범식,김기준,이범렬,이범석,최규영,유나리,박기영,이희경,장미성,전병관,임동찬,임동철,최영주,이주일,이창호,이인자,이종희,변희봉,신정근,기주봉,우현,최희서,박지은"
65,마다가스카 2,2009-01-08,"7,541,491,500",0.4%,"7,541,491,500","1,230,469","1,230,469",381,"34,346",미국,미국,드림웍스 애니메이션,CJ ENM,전체관람가,"애니메이션,어드벤처,가족,액션","에릭 다넬,톰 맥그라스","데이빗 쉼머,크리스 록,제이다 핀켓 스미스,벤 스틸러"
66,육혈포 강도단,2010-03-18,"8,651,186,000",0.4%,"8,651,186,000","1,214,237","1,214,237",319,"51,941",한국,한국,(주)전망좋은 영화사,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"코미디,드라마,액션",강효진,"나문희,김수미,김혜옥,임창정,김희원,김광규,강경헌,성소원,김민태,박영희,함성원,김기환,강선미,강선미,서성종,김규동,최동헌,유영채,윤미영,이채은,라미란,장원영,남문철,서승원,이세랑,이화룡,염동헌,이나라,이민웅"
67,심야의 F.M.,2010-10-14,"9,179,170,500",0.5%,"9,179,170,500","1,208,306","1,208,306",423,"50,423",한국,한국,"(주)주말의 명화,(주)홍필름",롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"스릴러,범죄",김상만,"수애,유지태,정혜영,김동협,제정훈,조영천,김유화,신다은,송지인,최다연,정유미,최용준,김수홍,김윤태,정만식,김규선,손지현,김윤태"
68,레지던트 이블 4: 끝나지 않은 전쟁 3D,2010-09-16,"14,533,948,000",0.7%,"14,533,948,000","1,190,008","1,190,008",337,"37,849",독일,"독일,미국,영국",콘스탄틴 필름 프로덕션,한국소니픽쳐스릴리징브에나비스타영화㈜,청소년관람불가,"공포(호러),스릴러,액션",폴 W.S. 앤더슨,"밀라 요보비치,웬트워스 밀러"
69,인사동 스캔들,2009-04-29,"7,780,811,000",0.4%,"7,780,811,000","1,187,684","1,187,684",305,"33,106",한국,한국,(주)쌈지,에스케이텔레콤(주),15세이상관람가,"드라마,범죄,액션",박희곤,"김래원,엄정화,임하룡,홍수현,박영석,최호진,유성진,최선호,전형준,박송해,정지훈,이해원,이형주,김병옥,김홍파,유순철,이얼,오정세,지대한,손병호,이봉규,김강일,이장희"
70,나니아 연대기: 새벽 출정호의 항해,2010-12-08,"10,889,884,000",0.5%,"10,889,884,000","1,140,201","1,140,201",493,"32,481",미국,미국,이십세기폭스필름코퍼레이션,이십세기폭스코리아(주),전체관람가,"판타지,가족,어드벤처",마이클 앱티드,"벤 반스,조지 헨리,윌 폴터,윌 폴터,스캔더 킨즈,윌리엄 모즐리,윌리엄 모즐리,안나 팝플웰"
71,용서는 없다,2010-01-07,"8,597,290,000",0.4%,"8,597,290,000","1,125,154","1,125,154",323,"33,642",한국,한국,"㈜더드림앤드픽쳐스,(주)시네마서비스",(주)시네마서비스,청소년관람불가,"범죄,스릴러",김형준,"설경구,류승범,한혜진,성지루,박상욱,이정우,김혁,강규환,신민섭,조수빈,강승완,김대상,김도엽,최규동,유태경,임두영,정승연,정재훈,최원영,최윤정,최은경,임영진,이종석,남경읍,김홍파,김종수,이도겸,유다인,주석태,정영훈"
72,스타 트렉: 더 비기닝,2009-05-07,"7,247,898,500",0.4%,"7,247,898,500","1,085,281","1,085,281",391,"31,957",미국,미국,,CJ ENM,12세이상관람가,"SF,액션,어드벤처",J.J. 에이브럼스,"크리스 파인,재커리 퀸토,칼 어번"
73,베스트셀러,2010-04-15,"7,983,184,500",0.4%,"7,983,184,500","1,081,752","1,081,752",308,"41,064",한국,한국,"(주)에코필름,데이지엔터테인먼트",(주)시너지하우스 (시너지),15세이상관람가,"미스터리,스릴러,드라마",이정호,"엄정화,류승룡,이도경,김화영,조상원,남동협,박혁,주명훈,강정식,서도빈,이연,이준호,박사랑,김홍파,최무성,조진웅,이성민,오정세,이용녀,조희봉,서이숙,김종대"
74,김종욱 찾기,2010-12-08,"7,894,328,000",0.4%,"7,894,328,000","1,081,748","1,081,748",427,"31,167",한국,한국,(주)수필름,CJ ENM,12세이상관람가,"멜로/로맨스,드라마",장유정,"임수정,공유,천호진,이청아,전수경,류승수,신성록,정규수,정성화,장영남,오나라,최일화,김무열,최지호,원기준,정준하,오만석,김동욱,엄기준,이제훈,김민지,조한철,서현철,신문성,장영주,차지훈,김동현,임도윤,고지광,박경찬,김봉수,정종열,최교식,정의욱,김태훈"
75,마루 밑 아리에티,2010-09-09,"7,649,985,500",0.4%,"7,649,985,500","1,065,967","1,065,967",337,"29,804",일본,일본,스튜디오 지브리,CJ ENM,전체관람가,애니메이션,요네바야시 히로마사,"시다 미라이,카미키 류노스케,미우라 토모카즈,이선영,엄상현,장광,최수민,홍범기"
76,노잉,2009-04-16,"6,873,827,000",0.3%,"6,873,827,000","1,047,062","1,047,062",394,"31,259",미국,미국,,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"SF,액션,미스터리,드라마",알렉스 프로야스,"니콜라스 케이지,로즈 번,챈들러 캔터베리"
77,시크릿,2009-12-03,"7,957,651,500",0.4%,"7,957,651,500","1,043,602","1,043,602",408,"34,479",한국,한국,"(주)그린피쉬픽쳐스,(주)제이케이필름",CJ ENM,청소년관람불가,"스릴러,드라마,미스터리",윤재구,"차승원,송윤아,류승룡,김수남,박효주,한아름,천지윤,박경소,임기홍,이엘,김주석,김준영,박진우,이철민,오정세,최성민,곽민호,김민교,송지인,예수정,정인기,이장유,최윤슬"
78,업,2009-07-29,"7,527,426,000",0.4%,"7,527,426,000","1,030,818","1,030,818",392,"23,253",미국,미국,"월트 디즈니 픽쳐스,픽사 애니메이션 스튜디오",한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,코미디,어드벤처,가족","피트 닥터,밥 피터슨","에드워드 애스너,밥 피터슨,이순재"
79,슈퍼 배드,2010-09-16,"9,717,463,000",0.5%,"9,717,463,000","1,027,050","1,027,050",338,"24,577",미국,미국,일루미네이션 엔터테인먼트,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,가족","피에르 꼬팽,크리스 리노드","미란다 코스그로브,스티브 카렐,태연,서현"
80,파괴된 사나이,2010-07-01,"7,692,092,100",0.4%,"7,692,092,100","1,012,310","1,012,310",363,"31,985",한국,한국,"아이러브시네마,(주)아이필름홀딩스",(주)시너지하우스 (시너지),청소년관람불가,"드라마,스릴러",우민호,"김명민,엄기준,박주미,이병준,김소현,이경근,박지애,김병욱,김태호,최민서,이희주,임윤주,박수용,오민석,이나경,신현종,안서현,김응수,최광일"
81,셔터 아일랜드,2010-03-18,"7,407,854,500",0.4%,"7,407,854,500","990,223","990,223",272,"29,043",미국,미국,파라마운트 픽쳐스,CJ ENM,15세이상관람가,"드라마,미스터리,스릴러",마틴 스코세이지,"마크 러팔로,레오나르도 디카프리오"
82,백야행,2009-11-19,"7,121,437,000",0.4%,"7,121,437,000","949,896","949,896",387,"30,390",한국,한국,"(주)시네마서비스,폴룩스픽쳐스(주)",(주)시네마서비스,청소년관람불가,"멜로/로맨스,미스터리,범죄,스릴러",박신우,"한석규,손예진,고수,이민정,김정국,손소영,서동수,정진,박혜련,한상희,서진원,최은선,김지현,박성웅,박진우,최진호,윤다경,예수정,정인기"
83,트랜스포터-라스트 미션,2009-01-08,"6,244,302,000",0.3%,"6,244,302,000","937,224","937,224",267,"27,731",프랑스,프랑스,TF1 필름 프로덕션,(주)시너지하우스 (시너지),15세이상관람가,액션,올리비에 메가턴,"제이슨 스타뎀,나탈리아 루다코바"
84,그는 당신에게 반하지 않았다,2009-02-12,"6,375,549,000",0.3%,"6,375,549,000","935,168","935,168",354,"27,237",미국,미국,뉴라인 시네마,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"멜로/로맨스,코미디",켄 콰피스,"제니퍼 코넬리,드류 베리모어,벤 애플렉,지니퍼 굿윈,제니퍼 애니스턴,저스틴 롱"
85,평행이론,2010-02-18,"6,793,066,000",0.3%,"6,793,066,000","921,111","921,111",265,"32,341",한국,한국,"(주)다세포클럽,CJ ENM",CJ ENM,15세이상관람가,"스릴러,액션,드라마,미스터리",권호영,"지진희,심호성,이종혁,하정우,윤세아,박병은,강동우,권정민,서강호,장원석,박경원,이훈재,박상혁,오성진,오현경,최은찬,신정만,박사랑,유하복,오지은,김태훈,김자영"
86,투어리스트,2010-12-09,"6,728,872,000",0.3%,"6,728,872,000","901,843","901,843",418,"26,842",미국,미국,지케이필름,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,"드라마,스릴러",플로리안 헨켈 폰 도너스마르크,"안젤리나 졸리,조니 뎁"
87,아이스 에이지 3: 공룡시대,2009-08-12,"6,110,616,000",0.3%,"6,110,616,000","865,658","865,658",367,"22,461",미국,미국,블루스카이스튜디오,이십세기폭스필름코퍼레이션,전체관람가,"애니메이션,어드벤처,가족,드라마","카를로스 살다나,마이크 트메이어","데니스 리어리,퀸 라티파,존 레귀자모"
88,스카이 라인,2010-11-24,"6,320,601,500",0.3%,"6,320,601,500","860,340","860,340",427,"31,690",미국,미국,블랙먼데이필름서비스,(주)화앤담이엔티,12세이상관람가,"액션,스릴러,SF","콜린 스트로즈,그렉 스트로즈","에릭 벌포,스카티 톰슨,토니 블랙,브리타니 다니엘,크리스탈 리드,닐 홉킨스,데이빗 제야스"
89,고死 두 번째 이야기: 교생실습,2010-07-28,"5,802,318,000",0.3%,"5,802,318,000","857,038","857,038",313,"23,307",한국,한국,(주)코어콘텐츠미디어,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"공포(호러),스릴러",유선동,"김수로,황정음,윤시윤,김민영,박지연,박은빈,강내균,강성용,권현상,윤승아,황병현,박영주,박진수,남보라,박혜연,김기철,이동희,지성한,김도연,유미나,이상진,최민선,전상호,박상아,최아진,이종원,이용녀,지창욱,김진황,김보미"
90,디스트릭트 9,2009-10-15,"6,420,372,500",0.3%,"6,420,372,500","841,125","841,125",316,"33,794",미국,"미국,뉴질랜드",,한국소니픽쳐스릴리징브에나비스타영화㈜,청소년관람불가,"SF,액션,스릴러,드라마,코미디",닐 블롬캠프,"샬토 코플리,제이슨 코프"
91,마린보이,2009-02-05,"5,503,176,500",0.3%,"5,503,176,500","827,647","827,647",340,"26,345",한국,한국,리얼라이즈픽쳐스(주),CJ ENM,15세이상관람가,"액션,스릴러,범죄",윤종석,"김강우,조재현,박시연,강병철,김호성,신상열,홍의정,김준원,신현규,안재정,원동연,김성규,정광진,박상욱,김철준,이정범,이주현,오대환,박병은,조재윤,이원종,김준배,최정우,엄효섭,임형국,신유람"
92,모범시민,2009-12-10,"5,876,759,500",0.3%,"5,876,759,500","800,006","800,006",312,"24,611",미국,미국,,(주)시너지하우스 (시너지),15세이상관람가,"스릴러,드라마,범죄,액션",F. 게리 그레이,"제라드 버틀러,제이미 폭스"
93,써로게이트,2009-10-01,"5,925,561,500",0.3%,"5,925,561,500","794,475","794,475",228,"26,812",미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,"SF,스릴러,액션",조나단 모스토우,"브루스 윌리스,라다 미첼"
94,A-특공대,2010-06-10,"5,795,794,000",0.3%,"5,795,794,000","777,985","777,985",323,"26,460",미국,미국,듄 엔터테인먼트,이십세기폭스코리아(주),15세이상관람가,액션,조 카나한,"리암 니슨,퀸튼 잭슨,브래들리 쿠퍼,제시카 비엘,샬토 코플리,패트릭 윌슨"
95,주유소 습격사건 2,2010-01-21,"5,379,208,500",0.3%,"5,379,208,500","729,834","729,834",315,"27,844",한국,한국,"㈜감독의집,(주)시네마서비스",(주)시네마서비스,15세이상관람가,"액션,코미디",김상진,"지현우,조한선,박영규,송율규,정재훈,문원주,나해리,탁트인,김정운,강경덕,신승훈,조영민,김윤성,박진영,배선옥,백종민,강승완,정규영,정찬석,김상진,유승우,유용주,박상욱,이세미,정지호,이영식,김태훈,이정임,이미도,조덕현,박상면,이도겸"
96,시간 여행자의 아내,2009-10-28,"5,402,979,500",0.3%,"5,402,979,500","728,149","728,149",282,"33,304",미국,미국,뉴라인 시네마,"(주)일레븐엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)",12세이상관람가,"멜로/로맨스,드라마,SF",로베르트 슈벤트케,"에릭 바나,레이첼 맥아덤즈,진 윤"
97,김씨표류기,2009-05-14,"4,736,518,000",0.2%,"4,736,518,000","724,987","724,987",273,"25,946",한국,한국,반짝반짝영화사(주),(주)시네마서비스,12세이상관람가,"코미디,드라마",이해준,"정재영,구교환,정려원,강문정,박보영,이성배,임수진,최소영,이규형,양미경,이정애,장소연,이상훈,박영서"
98,푸시,2009-03-19,"4,742,733,000",0.2%,"4,742,733,000","715,887","715,887",258,"29,433",미국,미국,서미트 엔터티인먼트,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,스릴러,드라마",폴 맥기건,"크리스 에반스,다코타 패닝,카밀라 벨"
99,슬픔보다 더 슬픈 이야기,2009-03-11,"4,724,214,000",0.2%,"4,724,214,000","715,800","715,800",353,"35,118",한국,한국,(주)코어콘텐츠미디어,(주)쇼박스,15세이상관람가,"멜로/로맨스,드라마",원태연,"권상우,이보영,이범수,손현수,김흥국,최종학,박정아,박정환,조은란,김민형,박호진,김경선,윤석원,박미애,박선영,정윤미,정종우,이승철,양혜원,이하진,이형민,신현탁,이한위,지대한,김경룡"
100,볼트,2008-12-31,"4,530,509,500",0.2%,"4,972,012,000","685,502","753,569",317,"22,181",미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,코미디,어드벤처,가족","바이론 하워드,크리스 윌리엄스","존 트라볼타,마일리 사이러스,수지 에스먼"
101,분노의 질주: 더 오리지널,2009-04-02,"4,529,170,675",0.2%,"4,529,170,675","675,213","675,213",289,"31,995",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,액션,저스틴 린,"빈 디젤,폴 워커,미쉘 로드리게즈"
102,스텝 업 3D,2010-08-05,"7,345,439,000",0.4%,"7,345,439,000","671,845","671,845",250,"14,805",미국,미국,오프스프링,(주)화앤담이엔티,12세이상관람가,"드라마,멜로/로맨스",존 추,"샤니 빈슨,릭 말람브리,애덤 G. 세바니"
103,몬스터 vs 에이리언,2009-04-23,"4,547,715,000",0.2%,"4,547,715,000","661,366","661,366",328,"18,203",미국,미국,드림웍스 애니메이션,CJ ENM,전체관람가,"애니메이션,어드벤처,SF,코미디","롭 레터맨,콘래드 베논","리즈 위더스푼,르네 젤위거,휴 로리,세스 로건,한예슬"
104,하늘에서 음식이 내린다면,2010-02-11,"5,413,862,500",0.3%,"5,413,862,500","654,510","654,510",282,"16,556",미국,미국,소니 픽쳐스 애니메이션,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,가족","필 로드,크리스 밀러","빌 헤이더,제임스 칸,앤디 샘버그,안나 패리스"
105,명탐정 코난 : 칠흑의 추적자,2009-07-29,"4,186,228,500",0.2%,"4,186,228,500","651,873","651,873",192,"10,070",일본,일본,,에이원엔터테인먼트,전체관람가,"애니메이션,미스터리,범죄",야마모토 타이치로,"다이고,타카야마 미나미,야마자키 와카나,이현진"
106,새미의 어드벤쳐,2010-12-15,"6,108,607,500",0.3%,"6,108,607,500","647,860","647,860",309,"14,302",벨기에,벨기에,엔웨이브필름,CJ ENM,전체관람가,"애니메이션,어드벤처",벤 스타센,"멜라니 그리피스,이사벨 퍼만,유리 로웬탈,대성,최설리(설리),윤형빈"
107,여고괴담 5,2009-06-18,"4,158,738,000",0.2%,"4,158,738,000","644,717","644,717",318,"31,631",한국,한국,(주)씨네이천,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"공포(호러),스릴러",이종용,"오연서,장경아,손은서,송민정,유신애,정혜인,박은지,강별,박정윤,주한나,한정아,박경숙,최민성,윤소라,최빛나,정민지,이연화,이정윤,이미소,김정민,황승언"
108,실종,2009-03-19,"4,346,511,500",0.2%,"4,346,511,500","644,276","644,276",262,"31,373",한국,한국,"활동사진,모션픽쳐",(주)시너지하우스 (시너지),청소년관람불가,"범죄,스릴러,미스터리",김성홍,"문성근,추자현,전세홍,오성수,백설아,허기호,이봉규,남문철,김봉수"
