,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
981,남편 상사의 노예가 된 아내,2019-09-27,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,호쿠시 겐지,린네 토우카
982,오오키가의 즐거운 여행 : 신혼지옥편,2014-08-29,300000,300000,135,135,1,1,일본,(주)제이에이와이이엔터테인먼트,12세이상관람가,코미디,혼다 류이치,타케노우치 유타카
983,뱀파이어걸의 정사,2014-05-14,40000,40000,10,10,1,1,일본,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,혼다 칸스케,하츠네 미노리
984,찬란한 동거생활-상속남과 유부녀,2015-02-04,270000,270000,54,54,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),혼다 코이치,쿠로사와 아이
985,찬란한 동거생활2-마성의 여자들,2015-02-17,270000,270000,54,54,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),혼다 코이치,쿠로사와 아이
986,찬란한 동거생활3-불륜과 진실의 섹스,2015-03-04,270000,270000,54,54,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),혼다 코이치,쿠로사와 아이
987,찬란한 동거생활4-사랑과 욕망의 여행,2015-03-11,270000,270000,54,54,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),혼다 코이치,쿠로사와 아이
988,애인의 속옷,,16000,16000,2,2,1,1,일본,,,,혼도 신,
989,거근에 중독된 미모의 내 아내,2019-09-17,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,혼마 타마,모리 호타루
990,데드 리스트,2018-10-16,1219000,1219000,204,204,1,2,미국,제인앤유,[국내] 청소년 관람불가,공포,"홀든 앤드루스,이반 아센,빅터 마티유",맷 파울러
991,비룡맹장,1988-04-30,1000,4000,1,2,1,1,홍콩,(주) 케이알씨지,15세 관람가 ,액션,홍금보,"성룡,홍금보,원표"
992,동방독응,1987-12-26,14000,14000,2,2,1,1,홍콩,스크린조이,"15세이상관람가,중학생이상관람가",액션,홍금보,"홍금보,원표"
993,황비홍의서역웅사,1997-02-22,32000,32000,8,8,2,8,홍콩,,,,홍금보,
994,용적심,1985-12-21,70000,70000,14,14,2,14,홍콩,(유)조이앤컨텐츠그룹,연소자관람가,드라마,홍금보,"성룡,홍금보,주보의,종발"
995,투 워리어스,2014-05-22,925000,925000,252,252,5,12,홍콩,스크린조이,15세이상관람가,액션,홍금보,홍금보
996,잡가소수,2014-05-01,920000,920000,328,328,5,20,홍콩,스크린조이,15세이상관람가,액션,홍금보,"양가인,원표"
997,귀타귀,1981-04-17,1040000,1040000,342,342,5,21,홍콩,스크린조이,15세 관람가 ,액션,홍금보,"홍금보,진룡,종발"
998,패가자,1988-03-26,1410000,1410000,872,872,5,23,홍콩,스크린조이,고등학생이상관람가,액션,홍금보,"홍금보,진훈기,임정영"
999,칠복성,1988-02-13,2480000,2480000,1440,1440,6,22,홍콩,스크린조이,12세 관람가 ,코미디,홍금보,"홍금보,오요한,증지위"
1000,부귀열차,1987-12-09,2565000,2565000,1470,1470,6,25,홍콩,스크린조이,15세 관람가 ,액션,홍금보,"홍금보,원표,관지림"
1001,가슴에 돋는 칼로 슬픔을 자르고,1992-11-07,119000,119000,17,17,1,4,한국,,[국내] 청소년 관람불가,드라마,홍기선,"조재현,홍석연,박종철"
1002,선택,2003-10-24,0,128000,0,32,1,2,한국,영화사청어람(주),15세관람가,드라마,홍기선,"김종철,김중기,안석환,신범수,조용득,조우영,김동진,박형진,이정희,한남규,강성삼,최백락,김태민,정철호,이지상,이현주,손병호,최일화,박충선,장희철,권태원,주부진,우광훈"
1003,1급기밀,2018-01-24,1728645300,1728645300,218795,218795,512,11357,한국,(주)리틀빅픽쳐스,12세이상관람가,드라마,홍기선,"김상경,김옥빈,최무성,최귀화,김병철,최고,이지원,서현우,이상철,이승훈,이윤혁,신윤정,김태민,유영호,최보연,김민정,김성진,김우진,김민기,권태원,김성민"
1004,이태원 살인사건,2009-09-10,78000,-316860296,15,531023,1,2,한국,(주)쇼박스,15세이상관람가,범죄,홍기선,"정진영,장근석,신승환,오광록,고창석,심혜정,김경훈,이용재,송영창,김중기,최일화,박수영,박선우"
1005,슈퍼문,,173000,173000,38,38,2,10,한국,,[국내] 전체 관람가,애니메이션,홍대영,
1006,남자다운 수다,,22451,22451,37,37,1,2,한국,,[국내] 12세 관람가,애니메이션,홍덕표,"김병철,윤동희"
1007,발광하는 현대사,,10000,793000,2,110,1,2,한국,콘텐츠판다,[국내] 청소년 관람불가,애니메이션,홍덕표,"정영기,이나라,명승훈"
1008,탐욕의 제국,2014-03-06,124000,36743400,18,5808,1,2,한국,(주)시네마달,12세이상관람가,다큐멘터리,홍리경,"유영종,이윤정"
1009,은하전설 테라,1984-01-03,38000,38000,9,9,1,1,한국,,,애니메이션,홍상만,
1010,내 이름은 독고탁,1984-07-15,666000,666000,111,111,1,1,한국,,,,홍상만,
1011,강원도의 힘,1998-04-04,0,60000,0,12,1,1,한국,,,,홍상수,
1012,오! 수정,2000-05-27,66000,114500,11,20,1,1,한국,브에나비스타인터내셔널코리아,18세관람가,멜로/로맨스,홍상수,"정보석,이은주,문성근,문홍식,조원희,이황의,박미현"
1013,돼지가 우물에 빠진 날,1996-05-15,0,606000,0,95,1,1,한국,,[국내] 청소년 관람불가,드라마,홍상수,"김의성,박진성,조은숙"
1014,10월 단편 상상극장-홍상수 단편선,,1159800,1159800,166,166,1,4,한국,,,,홍상수,
1015,생활의 발견,2002-03-21,600000,1199000,73,169,1,8,한국,(주)시네마서비스,18세관람가,드라마,홍상수,"김상경,추상미,예지원,김보현,이명진,오주석,김정희,김학선,신현종,안길강,이미은,전국향"
1016,강변호텔,2019-03-27,54139036,54139036,6911,6911,49,1104,한국,"(주)콘텐츠판다,(주)영화제작전원사 ,무브먼트",15세이상관람가,드라마,홍상수,"기주봉,김민희,송선미,권해효,유준상,신석호,박란,권해효,신석호,이진근"
1017,풀잎들,2018-10-25,1024000,60410250,143,7461,1,16,한국,"(주)콘텐츠판다,(주)영화제작전원사 ,무브먼트",15세이상관람가,드라마,홍상수,"김민희,정진영,기주봉,서영화,김새벽,안재홍,공민정,안선영,신석호,김명수,이유영,신석호,이유영,강태우,한재이"
1018,클레어의 카메라,2018-04-25,75369300,75369300,9439,9439,68,1444,한국,"(주)영화제작전원사 ,(주)콘텐츠판다,무브먼트",15세이상관람가,드라마,홍상수,"이자벨 위페르,김민희,장미희,정진영,강태우"
1019,도망친 여자,2020-09-17,86428240,86428240,10267,10267,143,2052,한국,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김민희,서영화,송선미,김새벽,권해효,강이서,조소연"
1020,밤과 낮,2008-02-28,56000,84312000,8,12346,1,2,한국,(주)스폰지이엔티,청소년관람불가,드라마,홍상수,"김영호,박은혜,황수정,기주봉,이선균,이상윤,최준호,김미혜,박지혜,김갑수,서민정,김인경,유주성,최상미,정승희,오정현,정지혜"
1021,당신자신과 당신의 것,2016-11-10,174000,147848200,37,18188,1,4,한국,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김주혁,이유영,김의성,권해효,유준상,공민정,백현진"
1022,그 후,2017-07-06,142482508,142482508,18667,18667,168,2457,한국,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"권해효,김민희,김새벽,강태우"
1023,다른나라에서,2012-05-31,169000,241460200,24,31167,1,3,한국,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"이자벨 위페르,유준상,정유미,윤여정,문성근,권해효,문소리"
1024,누구의 딸도 아닌 해원,2013-02-28,165000,275294900,25,35744,1,4,한국,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정은채,이선균,김자옥,기주봉,김의성,유준상,예지원,류덕환,제인 버킨,박주희,배유람,안재홍,안선영,정다원,한재이"
1025,옥희의 영화,2010-09-16,3949500,285930900,463,37122,1,24,한국,(주)스폰지이엔티,청소년관람불가,드라마,홍상수,"이선균,정유미,문성근,서영화,조성덕,서정현,김진경,이채은,백정림"
1026,자유의 언덕,2014-09-04,125000,318806827,18,39335,1,2,한국,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"카세 료,문소리,서영화,윤여정,정용진,이민우,기주봉,김의성,정은채"
1027,극장전,2005-05-26,304000,263069500,36,39555,1,7,한국,영화사청어람(주),18세관람가,드라마,홍상수,"김상경,이승아,이기우,엄지원,강다혜,추은경,장주영,이승헌,최명수,김명수,손숙,최정인"
1028,잘 알지도 못하면서,2009-05-14,2300100,277419600,278,39984,1,17,한국,(주)스폰지이엔티,청소년관람불가,드라마,홍상수,"고현정,김태우,엄지원,공형진,정유미,서영화,문창길,유준상,하정우,강민우,박수민,김수범,이종무,예수정"
1029,북촌방향,2011-09-08,486000,370280200,70,46282,1,5,한국,(주)영화제작전원사,청소년관람불가,드라마,홍상수,"김보경,김상중,유준상,송선미,김의성,백종학,박수민,정지형,배유람,안재홍,기주봉,백현진"
1030,하하하,2010-05-05,51000,434062200,6,57035,1,3,한국,(주)스폰지이엔티,청소년관람불가,드라마,홍상수,"김상경,유준상,문소리,예지원,김강우,윤여정,기주봉,김규리,김영호,이상철"
1031,밤의 해변에서 혼자,2017-03-23,439840592,439840592,57110,57110,133,4290,한국,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김민희,정재영,서영화,권해효,송선미,문성근,안재홍,박예주,박홍열,신선,공민정,안선영,강태우,한재이"
1032,우리 선희,2013-09-12,168000,533418900,24,69146,1,3,한국,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정유미,이선균,김상중,정재영,이민우,예지원,박주희,안선영,한재이"
1033,지금은맞고그때는틀리다,2015-09-24,370000,665519092,56,80790,1,5,한국,"(주)영화제작전원사 ,(주)넥스트엔터테인먼트월드(NEW)",청소년관람불가,드라마,홍상수,"정재영,김민희,윤여정,기주봉,최화정,유준상,서영화,고아성"
1034,과월 사랑세 납부고지서,,409000,409000,409,409,1,3,한국,,,한국,홍석재,유원상
1035,Keep Quiet,,51677,561927,31,414,1,1,한국,,,드라마,홍석재,"박근록,엄태구,유대형"
1036,소셜포비아,2015-03-12,1974000,1979811063,211,251645,1,5,한국,CGV아트하우스,15세이상관람가,스릴러,홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철,오희준,박근록,박예영"
1037,대석굴암,,900000,900000,450,450,1,16,한국,,,드라마,홍성기,"강신성일,엄앵란,박노식"
1038,별아 내 가슴에,1958-05-31,6702000,6702000,1601,1601,1,25,한국,,,한국,홍성기,"김지미,김동원,이민"
1039,스와핑 : 친구의 아내 무삭제판,2017-03-28,5000,5000,1,1,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,홍성수,이채담
1040,스와핑 : 친구의 아내,2016-11-15,752000,752000,134,134,20,20,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,홍성수,이채담
1041,개,,49000,49000,49,49,1,1,한국,,,한국,홍성원,"이준희,김태훈,신호용"
1042,껌,,333250,333250,260,260,1,6,한국,,,드라마,홍성원,
1043,레드슈즈,2019-07-25,1824741894,1824741894,820810,820810,717,20871,한국,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,"클로이 모레츠,샘 클라플린,지나 거손,패트릭 워버튼,짐 래쉬,아바 콜커,사성웅,김명준,신용우,유호한,곽지혜,전진아,권성혁,김규동,정승욱,윤세웅,정재헌,안소이,신예솔,이종구,전광주,최한,서문석"
1044,시호,2020-02-27,2581000,2581000,295,295,6,30,한국,"주식회사 마운틴픽쳐스,주식회사 블루필름웍스",청소년관람불가,멜로/로맨스,홍수동,"신은경,김도우,진혜경,윤희석,성현,표예진,정서인,신희철,황미영,윤채연,조영란,박정욱,안현정,정재숙,박미애,김보민,박정금,조재이,곽영웅,이승준,차보성,하진,김건우"
1045,알바생들,2016-04-28,2349000,2349000,465,465,20,24,한국,(주)나우콘텐츠,청소년관람불가,드라마,홍수동,"이은미,소윤,이은미"
1046,돈 맛,2016-09-29,8439000,8439000,1733,1733,50,54,한국,(주)박수엔터테인먼트,청소년관람불가,멜로/로맨스,"홍수동,백수호","이은미,장현우"
1047,모험을 떠나자,,43000,43000,43,43,1,4,한국,,[국내] 전체 관람가,애니메이션,"홍수민,홍윤기,이경림,김채현,신동진,윤여진,전예은,김주임",
1048,배심원들,2019-05-15,-1986961206,-1986961206,288779,288779,784,20273,한국,CGV아트하우스,12세이상관람가,드라마,홍승완,"문소리,박형식,백수장,김미경,윤경호,서정연,조한철,조수향,권해효,김홍파,태인호,이해운,서진원,이영진,최영우,서현우,이용이,심달기,유순웅,김학선,고서희,정도원,염동헌,이서준,김선영,이규형,구윤회,한연희,임형택,김무령,이향란,우가은,유나,문창준,서영지,노지원,도준석,이한석,천찬양,이효순,이주윤,박건용,정호선,류덕환,민혜선,박재완,서영주,서정암,김나경,김동혁,김명진,신치영,양재훈,김상균,김상준,김상훈,이정훈,이주한,최영우,이지호,이승주,김지한,최현주,김지호,이현지,이현지,강진수"
1049,깨미,,4125,4125,7,7,1,2,한국,,[국내] 전체 관람가,한국,홍원기,
1050,다만 악에서 구하소서 파이널컷,2020-10-28,326106570,326106570,37961,37961,475,7521,한국,(주)씨제이이엔엠,청소년관람불가,액션,홍원찬,"황정민,이정재,박정민"
1051,오피스,2015-09-03,-834507066,-834507066,441208,441208,425,18575,한국,(주)리틀빅픽쳐스,15세이상관람가,스릴러,홍원찬,"고아성,박성웅,배성우,김의성,류현경,이채은,오대환,박정민,이정환,최철수,안지혜,이성진,이영수,최병모,기주봉,손수현,신문성,손영순,손성찬,전광진"
1052,다만 악에서 구하소서,2020-08-05,-52444674,-52444674,4357803,4357803,1998,193842,한국,(주)씨제이이엔엠,15세이상관람가,범죄,홍원찬,"황정민,이정재,박정민,박소이,최희서,송영창,이서환,박명훈,오대환,심영은,김성곤,최정화,이태검,정우영,지현준,박재홍,최상재,김도연,정택호,문정수,김민식,송유현,임성재,권찬민,황인성,소준일,최상재,최병모"
1053,인디애니페스트2015-릴레이작가 초청전,,279000,279000,65,65,1,2,기타,,,,"홍은지,무라카미 히로미츠,이범,서영주,시 첸,박오롬,유영현,모리시타 유스케,이와츠키 이쿠코,사토 코타로,정효진",
1054,서울 사는 고양이,,61680,61680,45,45,1,6,한국,,,애니메이션,"홍은지,수경",
1055,데쓰 다이어리,,84915,84915,85,85,1,3,한국,,,애니메이션,홍은표,
1056,소리도 없이,2020-10-15,-736061396,-736061396,403424,403424,1084,41127,한국,(주)에이스메이커무비웍스,15세이상관람가,범죄,홍의정,"유아인,유재명,문승아,이가은,조하석,승형배,임강성,유성주,김자영,서동수,홍석빈,김한나,이해운,최은경,백예현,이진우,이재평,하재열,유대근,안희주,이민선,최시원,김정훈,이육현,신준호,곽나연,최설,김도겸,김상동,김연,오병호,정유식,임유성,송지우,김연서,신태양,안석현,장선율,문수환,유주현,유기준,강종성,이순찬,임도균,김남우,김도형"
1057,아버지의 이메일,2014-04-24,141000,29054400,70,4343,1,3,한국,인디스토리,[국내] 12세 관람가,다큐멘터리,홍재희,"홍재희,홍주희,김경순"
1058,"서서평, 천천히 평온하게",2017-04-26,881663400,881663400,123958,123958,234,4411,한국,커넥트픽쳐스(주),전체관람가,다큐멘터리,"홍주연,홍현정","윤안나,안은새,강다연,도세진,민주홍,박사라,이상운,진미혜,최용수,최진"
1059,이런 공장은 싫어,,300,300,1,1,1,1,한국,,,애니메이션,홍준표,
1060,데드라인 메이크스 크리에이티브,,834,834,1,1,1,1,한국,,,애니메이션,홍준표,
1061,새해전야,2021-02-10,343000,343000,49,49,1,1,한국,(주)에이스메이커무비웍스,12세이상관람가,멜로/로맨스,홍지영,"김강우,유인나,유연석,이연희,이동휘,천두링,염혜란,유태오,최수영,예수정,이준혁,조한철,안세하,송상은,이지하,권오경,박강섭,최지연,김시영,민이솔,원숙희,장범준,김수현,김동영,이문빈,안진영,하선엽,이희원,김민서,진우진,차재성,세 현,윤승훈,강대훈,이유진,전준영,지한솔,김성성,박혜린,이향숙,김승희,이충민,김대진,손고은,안석현,이한새,김훈종,이민준,김선욱,이상아,김소연,박성무,진영빈,안진영,이희원,이유진,김지영,서현우,남보라,라미란,손종학,정규수,김광규,시원,김유리,오상진,신동호"
