,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
18953,밀리언 달러 베이비,2005-03-10,49565695,429385578,6422,731154,64,673,미국,"(주)노바미디어,(주)튜브엔터테인먼트",12세이상관람가,드라마,클린트 이스트우드,"힐러리 스웽크,클린트 이스트우드"
29983,스테이션 7,2017-12-07,800000,170020100,100,22636,1,1,러시아,(주)영화사 진진,12세이상관람가,액션,클림 시펜코,"블라디미르 브도비첸코프,파벨 데레비앙코"
4367,화이트 칙스,2004-11-17,31000,497486500,5,79186,1,2,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스,"숀 웨이언스,마론 웨이언스"
19637,지옥문,,2232000,2232000,1116,1116,1,15,일본,,,드라마,키누가사 테이노스케,하세가와 카즈오
20992,향기로운 악몽,,1186000,1186000,170,170,1,3,필리핀,,,드라마,키들랏 타히믹,키들랏 타히믹
1818,저승사자의 리스트,,26663,26663,125,125,1,2,독일,,,애니메이션,"키라 부쇼어,신시아 콜린스",
25955,자매의 속사정,2018-07-26,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,키리시마 아키코,아사이 마이카
17502,애인뱅크,2016-01-08,8000,8000,1,1,1,1,일본,(주)엘케이픽쳐스,청소년관람불가,멜로/로맨스,키리시마 아키코,아마노 코유키
17665,전쟁과 관능,2016-01-21,8000,8000,1,1,1,1,일본,(주)엘케이픽쳐스,청소년관람불가,멜로/로맨스,키리시마 아키코,키리시마 아키코
15094,노팬티 카페의 여자,2015-07-15,270000,270000,54,54,1,1,일본,(주)엘케이픽쳐스,청소년관람불가,성인물(에로),키리시마 아키코,하즈키 노조미
11921,제 7기사단,2015-09-10,80160964,80160964,10710,10710,95,1155,한국,메가박스중앙(주)플러스엠,15세이상관람가,액션,키리야 카즈아키,"클라이브 오웬,모건 프리먼,안성기,엑셀 헨니,최재현,장한별,장영주,김선웅,이상민,박재영,박상욱"
27164,레토,2019-01-03,181419372,201551672,20738,22845,112,2082,러시아,"(주)엣나인필름,플레이리스트(주)",15세이상관람가,드라마,키릴 세레브렌니코프,"유태오,로만 빌릭,이리나 스타르셴바움"
24579,헤드샷,2017-09-01,15000,15000,3,3,1,2,인도네시아,(주)액티버스엔터테인먼트,청소년관람불가,액션,"키모 스탐보엘,티모 타잔토",이코 우웨이스
15319,킬러스,2015-02-04,250000,250000,50,50,1,1,인도네시아,씨네그루(주)다우기술,청소년관람불가,액션,"키모 스탐보엘,티모 타잔토","키타무라 카즈키,오카 안타라"
11540,극장판 아이엠스타 : 꿈의 오디션!,2016-02-11,1048246100,1048246100,141351,141351,254,3903,일본,(주)씨제이이엔엠,전체관람가,애니메이션,키무라 류이치,"정혜원,이용신,소연,이선,신용우,유인나"
24797,그룹섹스:너무 밝히는 여자,2017-09-11,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 마닐라,
24714,가정방문과 거유부인,2017-08-24,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
25161,만화방에서 정사,2017-11-16,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
25543,식탁에서 유혹하는 유부녀들,2017-09-19,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
25799,오르가즘 마사지,2017-09-26,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
26105,직장 상사의 미인아내,2017-08-24,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
26338,풍만한 아내들의 속옷,2017-12-01,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,키무라 켄지,
24544,샤워하러 온 옆집미인,2017-10-19,18000,18000,3,3,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
24421,여대생의 오일마사지,2017-09-28,30000,30000,5,5,1,2,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
24289,성욕이 넘치는 아내,2017-09-07,40000,40000,8,8,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
24201,영화관에서 발정,2017-09-07,30000,30000,10,10,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
26187,초흥분 선탠녀 마사지,2018-06-01,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄타,
4083,쿠단,,910,910,10,10,1,1,일본,,,애니메이션,키무라 타쿠,
26118,착한 며느리:음란한 몸,2018-07-27,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,시노다 아유미
24740,거유 며느리의 은밀한 일탈,2018-11-05,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
24835,나의 새엄마,2018-10-23,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,우치다 미나코
24900,내 아들의 친구,2018-09-20,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
25191,목욕시켜주는 새엄마,2017-11-22,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
25431,새엄마:강제섹스를 하다,2017-12-13,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,아마노 코유키
25432,새엄마:개인교수,2017-11-22,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
25433,새엄마:하고 싶은 여자,2017-12-07,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
25536,시아버지와 며느리:참을 수 없는 날,2018-07-25,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
25902,음탕한 아내의 은밀한 오후,2018-10-30,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
25904,의붓아들 농락하는 새엄마,2018-04-18,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
26068,정사:이모와 조카들,2018-07-16,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,무라카미 료코
26071,정사:친구의 새엄마,2017-12-07,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
26085,조카들에게 당하는 발정난 이모,2018-06-25,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
26121,착한 새엄마:다섯 번째 여자,2017-12-13,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
26122,착한 숙모 : 삼촌이 허락한 날,2018-11-19,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
26190,촉촉해진 F컵 거유녀의 그 곳,2018-09-11,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
26248,친구엄마:그녀와 하던 날,2018-11-19,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
26253,친구의 새엄마:참을 수 없는 날,2018-11-20,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
26254,친구의 엄마 2018,2018-10-25,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,나카조노 키요미
26375,한지붕 아래 스와핑,2018-11-14,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
26403,혼자 남은 어린 여자:욕정의 몸,2018-09-11,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
32973,내아내와 해주세요,2019-02-11,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
32983,너무 급한 새엄마,2020-09-05,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33018,능숙한 새엄마가 좋아,2020-08-18,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33135,뜨거운 새엄마,2020-07-03,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,시노다 아유미
33143,뜨거워진 새엄마,2020-05-12,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33307,뭐든 잘 주는 새엄마,2020-07-07,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33360,바지 내리는 며느리,2019-03-15,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33375,발정난 새엄마와 아들,2020-08-14,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33376,발정난 새엄마의 밀애,2019-08-02,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,쇼우다 치사토
33377,발정난 아내:영계가 좋아,2019-04-02,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33548,상사의 아내와 은밀한 스캔들,2019-02-11,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33559,새엄마 달래주기,2020-07-23,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33564,새엄마:남편 대신 아들,2019-06-03,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,호리구치 나츠미
33566,새엄마:뜨거운 목욕시간,2020-05-16,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33567,새엄마:뜨거운 첫경험,2020-07-31,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33571,새엄마:처음엔 거부 나중엔 신음,2020-05-06,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33586,새엄마와의 뜨거운 여행,2020-05-21,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33587,새엄마와의 음탕한 온천여행,2020-07-20,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
33967,엄마 친구:여자로 보일 때2,2019-09-27,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,코모리 아이
33969,엄마는 사랑이 필요해,2019-10-11,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,야베 히사에
33970,엄마의 망사 속옷,2019-06-04,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34072,옆집 부인의 음란한 속살,2019-04-02,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34124,온천장의 음란한 서비스,2019-04-24,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34261,음란한 아내의 바디,2019-07-25,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34287,이웃 여자-남편보다 영계,2019-08-09,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34300,이웃집 유부녀의 성교육,2019-06-04,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34339,잘 느끼는 새엄마의 유혹,2019-09-03,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34378,젊은 남자에 환장한 새 엄마,2019-04-24,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34428,정사:농익은 새엄마,2020-06-12,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34583,친구 엄마:야릇한 개인 레슨,2019-08-06,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34604,친구엄마:사랑이 필요해2,2019-06-03,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
34607,친구엄마:처음엔 거부 나중엔 신음,2019-10-11,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키무라 히로유키,
31848,아버지의 여자,2020-10-06,100000,100000,20,20,1,1,일본,(주)플라이어,청소년관람불가,드라마,키무라 히로유키,
25139,리벤지포르노 페인트 잇 블랙,2017-01-06,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키베 코스케,
25262,바이얼런트 러브,2017-05-19,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키베 코스케,
25344,브라더 콤플렉스,2017-05-26,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키베 코스케,마리 리카
7190,공각기동대 어라이즈 보더:3 고스트 티어즈,2014-07-17,1930000,1930000,239,239,6,43,일본,에이원엔터테인먼트,15세이상관람가,애니메이션,키세 카즈치카,
6727,공각기동대 어라이즈 보더 1: 고스트 페인,2013-10-24,3613000,3613000,524,524,8,88,일본,에이원엔터테인먼트,15세이상관람가,애니메이션,키세 카즈치카,
6495,공각기동대 어라이즈 보더: 2 고스트 위스퍼스,2013-12-12,7424500,7424500,993,993,20,148,일본,에이원엔터테인먼트,12세이상관람가,애니메이션,키세 카즈치카,
12878,피닉스 라이트 사건,2016-08-03,5593500,5593500,747,747,15,100,미국,주식회사 쇼미미디어앤트레이딩,15세이상관람가,미스터리,키스 아렘,"마이클 아담스웨이트,유리 로웬탈"
14886,배드 키즈,,324000,324000,60,60,1,2,미국,,,다큐멘터리,키스 풀톤,
12627,극장판 푸른 강철의 아르페지오 -아르스 노바- 카덴차,2016-08-04,9482500,9482500,1282,1282,26,190,일본,(주)머스트씨무비릴리징컴퍼니,12세이상관람가,애니메이션,키시 세이지,사토 사토미
12465,극장판 푸른 강철의 아르페지오 - 아르스 노바 - DC,2015-06-18,13434000,13434000,1777,1777,13,171,일본,(주)머스트씨무비릴리징컴퍼니,12세이상관람가,애니메이션,키시 세이지,사토 사토미
18614,극장판 암살교실 : 365일의 시간,2017-03-23,210398500,210398500,28364,28364,98,1529,일본,(주)박수엔터테인먼트,12세이상관람가,애니메이션,키시 세이지,
3648,신랑의 어머니,,14827,14827,18,18,1,1,일본,,,드라마,키시모토 츠카사,
9268,숲 속의 괴물,,11858,11858,34,34,1,2,독일,,,애니메이션,키아나 나그시네,
15371,아웃포스트: 불멸의 나치부대,2015-07-29,289000,289000,47,47,5,11,영국,(주)소나무픽쳐스,청소년관람불가,액션,키에란 파커,브라이언 라킨
26578,바라: 축복,2014-06-05,0,10104000,0,1454,1,1,부탄,(유)영화사 화수분,15세이상관람가,드라마,키엔체 노르부,샤하나 고스와미
17941,나그네와 마술사,2006-04-28,0,9560000,0,1483,1,1,부탄,판씨네마(주),12세관람가,드라마,키엔체 노르부,"티세왕 댄덥,소남 라모"
10795,F.O.E.: 에프.오.이.,2014-04-24,2000,2000,1,1,1,1,미국,라인트리엔터테인먼트,청소년관람불가,액션,키오니 왁스먼,"스티븐 시걸,대니 트레조,빙 라메스"
17452,스티븐 시걸의 살인면허,2015-09-13,9000,9000,1,1,1,1,미국,(주)소나무픽쳐스,청소년관람불가,액션,키오니 왁스먼,"스티븐 시걸,사라 린드"
4344,다크 리벤지,2011-06-02,10000,10000,5,5,1,4,미국,(주)소나무픽쳐스,15세이상관람가,액션,키오니 왁스먼,"카일 캐시,스티븐 시걸"
3463,데들리 크로싱,2011-03-10,72000,72000,22,22,1,8,미국,(주)소나무픽쳐스,15세이상관람가,액션,키오니 왁스먼,스티븐 시걸
8987,스티븐시걸의 굿맨,2014-12-18,240000,240000,45,45,1,1,미국,(주)소나무픽쳐스,청소년관람불가,액션,키오니 왁스먼,"스티븐 시걸,빅터 웹스터"
6330,맥시멈 컨빅션,2013-01-11,3165000,3165000,1500,1500,1,6,미국,(주)소나무픽쳐스,청소년관람불가,액션,키오니 왁스먼,"스티븐 시걸,스티브 오스틴,마이클 파레"
6243,스티븐 시걸의 리벤지,2013-06-28,3459000,3459000,1652,1652,1,7,미국,(주)소나무픽쳐스,청소년관람불가,액션,키오니 왁스먼,"스티븐 시걸,사라 린드"
17390,사탄의 부활,2016-01-14,4000,4000,1,1,1,1,미국,(주)케이알씨지,청소년관람불가,공포(호러),키이스 앨런,"존 브리델,에린 코커"
8647,베요네타-블러디 페이트,2014-04-09,270000,270000,54,54,1,1,일본,(주)도키엔터테인먼트,15세이상관람가,애니메이션,키자키 후미노리,
17197,달빛섹스정사-기모노,2015-11-25,5000,5000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타가와 아츠야,키타지마 마이
4054,월하미인2,,30000,30000,10,10,1,1,일본,,청소년관람불가,멜로/로맨스,키타가와 아츠야,키타지마 마이
15449,새 구두를 사야해,2013-04-25,266000,92919000,43,12934,1,6,일본,(주)영화사 진진,12세이상관람가,멜로/로맨스,키타가와 에리코,"나카야마 미호,무카이 오사무,키리타이 미레이,아야노 고"
25192,목욕하는 금단정사,2018-12-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타노 마지메,
32710,가죽소파의 새엄마,2019-01-07,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타노 마지메,
33176,마구 받아주는 숙모님,2019-05-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타노 마지메,
33575,새엄마는 내차지,2019-02-12,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타노 마지메,
33679,숙모의 육체조언,2019-05-06,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타노 마지메,
34797,형수님의 하얀허벅지,2019-05-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타노 마지메,
34736,핑크속옷의 딸친구,2019-07-06,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타로우 하루마,
17729,착한 여자들: C컵 이상,2016-04-16,10000,10000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키타자와 사치오,"우에하라 메구미,니시다 모모코"
17090,광란의 섹스파티 무삭제판,2015-06-24,5000,5000,1,1,1,1,일본,(유)조이앤컨텐츠그룹,청소년관람불가,성인물(에로),키타자와 유키오,"코무로 유리,사사키 유메카"
17277,맛있는 간호사의 불륜,2016-05-19,5000,5000,1,1,1,1,일본,(주)케이알씨지,청소년관람불가,멜로/로맨스,키타자와 유키오,요코타 유미
17861,흔들리는 떡국버스 무삭제판,2015-07-02,5000,5000,1,1,1,1,일본,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,키타자와 유키오,미즈하라 카나에
25073,두 번째 아내,2017-01-20,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키타자와 유키오,마루 준코
17047,간음:위험한 유부녀들,2016-01-30,10000,10000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키타자와 유키오,"세토 준,요시다 히로타케"
17445,스와핑:비밀클럽,2016-01-24,10000,10000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키타자와 유키오,"가이 마사미,사사키 마유코"
17627,음란한 가정교사: 쓰리섬,2016-01-23,10000,10000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키타자와 유키오,"사토 미키오,하야미 쿄코"
4065,음란한 치한택시,,30000,30000,10,10,1,1,일본,,청소년관람불가,멜로/로맨스,키타자와 유키오,
16496,위험한 아파트관리인: 표적이 된 여대생,2015-08-18,100000,100000,10,10,1,1,일본,(주)영진크리에이티브,청소년관람불가,스릴러,키타자와 유키오,"이와시타 유리카,히가시노 에스케"
14901,섹시한 마담의 은밀한 과거,2015-07-03,300000,300000,60,60,1,1,일본,(주)콘텐츠랩자박,청소년관람불가,멜로/로맨스,키타자와 유키오,니시노 쇼
24987,능욕정사: 내 옆집의 남자,2017-01-31,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키탄,쿠로키 마이
25409,상냥한 여주인들,2017-05-24,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키탄,무라카미 료코
25602,아내의 외도,2017-01-31,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키탄,이가라시 시노부
24806,금지된 장난: 시아주버니,2018-03-05,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키탄,
24851,남편 앞에서 당하는 아내2,2018-04-30,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키탄,
26393,형수:금단의 열매,2017-07-07,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,키탄,나시로 미도리
15123,백합의 유혹-섹스리스의 해결,2015-07-01,270000,270000,54,54,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키토루네 가와구치,"유키 미사,쇼우다 치사토"
4396,사색야화,,8000,8000,4,4,1,1,태국,(주)소나무픽쳐스,청소년관람불가,드라마,키티야폰 클란수링,라카나 와타나웅시리
29814,벤딩 디 아크: 세상을 바꾸는 힘,2017-11-09,1080000,29524600,120,4170,1,1,미국,CGV아트하우스,전체관람가,다큐멘터리,"키프 데이비슨,페드로 코스","폴 파머,김용,오필리아 달"
4374,거품 속의 소년,,1780,1780,4,4,1,1,아일랜드,,,애니메이션,킬런 오루크,
19111,투 러버스 앤 베어,2017-03-30,26655200,26655200,3364,3364,73,551,캐나다,(주)팝엔터테인먼트,청소년관람불가,드라마,킴 누옌,"데인 드한,타티아나 마스래니"
30254,탱크: 무적의 T34,2019-03-28,400000,400000,78,78,5,25,러시아,(주)소나무픽쳐스,15세이상관람가,액션,킴 드루지닌,안드레이 메르즈리킨
23311,판필로프 사단의 28 용사,2017-06-15,94000,94000,34,34,5,34,러시아,즐감,15세이상관람가,전쟁,"킴 드루지닌,안드레이 샬로파",
15740,톰마소,,204000,204000,31,31,1,2,이탈리아,,,드라마,킴 로시 스튜어트,"야스민 트린카,크리스티아나 카포톤디,킴 로시 스튜어트,세라 일마즈,다그마 라산더,레나토 스카르파"
17382,사랑만 있으면 되나요?,,6000,6000,1,1,1,1,미국,,,드라마,킴 로코 쉴즈,브리아나 에비건
16818,드림캐처,,19000,19000,4,4,1,1,영국,,,다큐멘터리,킴 론지노토,
4268,킬 스피드,2011-04-07,29000,29000,7,7,1,5,미국,(주)소나무픽쳐스,청소년관람불가,액션,킴 베스,앤드류 키건
23445,도그 파운드,2018-07-06,60000,60000,30,30,1,1,프랑스,(주)엔케이컨텐츠,청소년관람불가,범죄,킴 차피론,애덤 버처
27514,엔젤 오브 마인,2019-10-30,35692800,35692800,4877,4877,115,1092,미국,(주)영화사 빅,15세이상관람가,드라마,킴 파란트,"누미 라파스,이본 스트라호프스키,루크 에반스"
12070,스트레인저랜드,2015-08-06,39778200,39778200,5209,5209,32,422,호주,(주)엔케이컨텐츠,청소년관람불가,미스터리,킴 파란트,"니콜 키드먼,휴고 위빙,조셉 파인즈"
23266,소년은 울지 않는다,2000-03-11,350000,350000,35,35,1,1,미국,이십세기폭스코리아(주),18세관람가,드라마,킴벌리 피어스,"힐러리 스웽크,클로에 세비니"
5504,베이트,2013-08-08,108522500,108522500,16091,16091,59,849,호주,(주)팝파트너스,15세이상관람가,공포(호러),킴블 렌달,"자비에르 사무엘,샤니 빈슨"
16697,일용할 양식,,34000,34000,7,7,1,3,미국,,,드라마,킹 비더,
16644,시타델,,36000,36000,8,8,1,3,미국,,,드라마,킹 비더,
16592,시나라,,44000,44000,9,9,1,3,미국,,,드라마,킹 비더,
16357,할렐루야,,48000,48000,11,11,1,3,미국,,,드라마,킹 비더,
16345,와일드 오렌지,,56000,56000,11,11,1,3,미국,,,드라마,킹 비더,
16202,멍청이,,67000,67000,15,15,1,3,미국,,,코미디,킹 비더,
15821,스트리트 신,,138000,138000,28,28,1,4,미국,,,드라마,킹 비더,
15736,웨딩 나이트,,144000,144000,31,31,1,3,미국,,,드라마,킹 비더,
15666,챔프,,162000,162000,34,34,1,4,미국,,미정,드라마,킹 비더,"윌레스 비어리,재키 쿠퍼"
15620,천국의 새,,172000,172000,36,36,1,3,미국,,,어드벤처,킹 비더,
31467,라 보엠,,128000,258000,27,53,1,2,미국,,,드라마,킹 비더,
31940,팻시,,106000,308000,20,62,1,2,미국,,,코미디,킹 비더,
15365,빅 퍼레이드,,218000,306000,47,66,1,4,미국,,,전쟁,킹 비더,"존 길버트,르네 아도르"
14661,마천루,,348000,348000,76,76,1,4,미국,,,드라마,킹 비더,"패트리샤 닐,게리 쿠퍼"
22384,스텔라 댈러스,,403000,955000,64,179,1,3,미국,,,드라마,킹 비더,"바바라 스탠윅,존 볼즈"
21069,군중,,936000,1308000,160,241,1,5,미국,,,드라마,킹 비더,
20625,위대한 바들리스,,1578000,1674000,233,254,1,3,미국,,,드라마,킹 비더,
30988,쇼 피플,,224000,1808000,45,296,1,3,미국,,,코미디,킹 비더,
28102,비애,,2216000,8851000,1108,3639,1,15,미국,,12세관람가,멜로/로맨스,킹 비더,"제니퍼 존스,찰톤 헤스톤"
27753,백주의 결투,,4521000,10054000,2258,4340,1,44,미국,,15세관람가,드라마,킹 비더,"그레고리 펙,릴리안 기쉬,허버트 마샬,조셉 코튼,월터 휴스톤,찰스 빅포드,라이오넬 배리모어,제니퍼 존스"
28005,솔로몬과 시바의 여왕,1972-11-24,2670000,18636000,1328,8821,1,25,미국,,,드라마,킹 비더,"지나 롤로브리지다,율 브린너"
27936,전쟁과 평화,1977-09-27,3041000,28880774,1504,14890,1,20,미국,,연소자관람가,드라마,킹 비더,"오드리 헵번,헨리 폰다,멜 페레,비토리오 가스만"
12888,피스 오브 케이크,2016-03-03,5959500,5959500,723,723,10,76,일본,(주)엔케이컨텐츠,15세이상관람가,멜로/로맨스,타구치 토모로오,"타베 미카코,아야노 고"
24669,트립 투 하코네,2018-09-28,14000,14000,2,2,1,1,일본,(주)디오시네마,12세이상관람가,드라마,타나다 유키,오오시마 유코
